TIME_TO_INTERVAL,Visibility(pred),PoP(pred),WeatherType(index),WeatherType(main),WeatherType,Temperature(pred),FeelsLikeTemperature(pred),MaxTemperature(pred),MinTemperature(pred),Pressure(pred),AtmosphericPressureSea(pred),AtmosphericPressureGround(pred),RelativeHumidity(pred),WindSpeed(pred),WindDirection(pred),Rain(pred),Latitude,Longitude,ID,Name,CrawlerTime
2023-01-18 02:00:00,10000,0.0,801,Clouds,晴，少雲,13.5,13.230000000000018,13.5,14.300000000000011,1024,1024,1010,89,6.77,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 02:00:00,10000,0.0,801,Clouds,晴，少雲,13.510000000000048,13.189999999999998,13.510000000000048,14.300000000000011,1024,1024,1010,87,6.77,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 05:00:00,10000,0.0,801,Clouds,晴，少雲,13.550000000000011,13.180000000000007,13.550000000000011,13.660000000000025,1024,1024,1010,85,6.77,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 05:00:00,10000,0.0,801,Clouds,晴，少雲,13.560000000000002,13.160000000000025,13.560000000000002,13.660000000000025,1024,1024,1010,84,6.77,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 05:00:00,10000,0.0,802,Clouds,多雲,13.390000000000043,12.980000000000018,13.390000000000043,13.710000000000036,1024,1024,1010,84,6.8,22,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-18 05:00:00,10000,0.0,802,Clouds,多雲,12.870000000000005,12.460000000000036,12.870000000000005,13.710000000000036,1024,1024,1010,86,6.8,22,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-18 05:00:00,10000,0.0,802,Clouds,多雲,13.07000000000005,12.680000000000007,13.07000000000005,13.710000000000036,1024,1024,1010,86,6.8,22,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-18 08:00:00,10000,0.0,801,Clouds,晴，少雲,14.410000000000025,13.890000000000043,14.410000000000025,14.860000000000014,1024,1024,1011,76,5.74,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 08:00:00,10000,0.0,801,Clouds,晴，少雲,14.410000000000025,13.860000000000014,14.410000000000025,14.860000000000014,1024,1024,1011,75,5.74,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 08:00:00,10000,0.0,802,Clouds,多雲,14.300000000000011,13.770000000000039,14.300000000000011,14.840000000000032,1024,1024,1011,76,5.82,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-18 08:00:00,10000,0.0,802,Clouds,多雲,13.53000000000003,13.050000000000011,13.53000000000003,14.840000000000032,1024,1024,1011,81,5.82,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-18 08:00:00,10000,0.0,802,Clouds,多雲,13.660000000000025,13.200000000000045,13.660000000000025,14.840000000000032,1024,1024,1011,81,5.82,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-18 08:00:00,10000,0.0,802,Clouds,多雲,13.230000000000018,12.700000000000045,13.230000000000018,14.840000000000032,1024,1024,1011,80,5.82,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 06:00:00
2023-01-18 08:00:00,10000,0.0,801,Clouds,晴，少雲,12.840000000000032,12.400000000000034,12.840000000000032,14.840000000000032,1025,1025,1011,85,5.82,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 07:00:00
2023-01-18 08:00:00,10000,0.0,801,Clouds,晴，少雲,12.830000000000041,12.390000000000043,12.830000000000041,14.840000000000032,1025,1025,1011,85,5.82,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 08:00:00
2023-01-18 11:00:00,10000,0.0,802,Clouds,多雲,19.100000000000023,18.480000000000018,19.100000000000023,19.100000000000023,1023,1023,1010,54,6.79,4,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 11:00:00,10000,0.0,802,Clouds,多雲,19.100000000000023,18.480000000000018,19.100000000000023,19.100000000000023,1023,1023,1010,54,6.79,4,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 11:00:00,10000,0.0,800,Clear,晴,19.0,18.390000000000043,19.0,19.0,1023,1023,1010,55,6.94,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-18 11:00:00,10000,0.0,801,Clouds,晴，少雲,16.960000000000036,16.410000000000025,16.960000000000036,19.0,1023,1023,1010,65,6.94,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-18 11:00:00,10000,0.0,801,Clouds,晴，少雲,17.02000000000004,16.470000000000027,17.02000000000004,19.0,1023,1023,1010,65,6.94,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-18 11:00:00,10000,0.0,801,Clouds,晴，少雲,16.810000000000002,16.24000000000001,16.810000000000002,19.0,1023,1023,1010,65,6.94,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 06:00:00
2023-01-18 11:00:00,10000,0.0,801,Clouds,晴，少雲,14.890000000000043,14.390000000000043,14.890000000000043,19.0,1024,1024,1010,75,6.94,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 07:00:00
2023-01-18 11:00:00,10000,0.0,801,Clouds,晴，少雲,14.890000000000043,14.390000000000043,14.890000000000043,19.0,1024,1024,1010,75,6.94,5,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 08:00:00
2023-01-18 11:00:00,10000,0.0,801,Clouds,晴，少雲,16.25,15.730000000000018,16.25,18.82000000000005,1024,1024,1010,69,7.21,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 09:00:00
2023-01-18 11:00:00,10000,0.0,800,Clear,晴,16.460000000000036,15.990000000000009,16.460000000000036,18.82000000000005,1023,1023,1010,70,7.21,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 10:00:00
2023-01-18 11:00:00,10000,0.0,800,Clear,晴,16.980000000000018,16.480000000000018,16.980000000000018,18.82000000000005,1023,1023,1010,67,7.21,6,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 11:00:00
2023-01-18 14:00:00,10000,0.0,801,Clouds,晴，少雲,19.560000000000002,18.960000000000036,19.560000000000002,19.560000000000002,1020,1020,1008,53,8.22,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 14:00:00,10000,0.0,801,Clouds,晴，少雲,19.560000000000002,18.960000000000036,19.560000000000002,19.560000000000002,1020,1020,1008,53,8.22,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,19.560000000000002,18.930000000000007,19.560000000000002,19.560000000000002,1020,1020,1008,52,8.1,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,19.560000000000002,18.930000000000007,19.560000000000002,19.560000000000002,1020,1020,1008,52,8.1,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,19.560000000000002,18.930000000000007,19.560000000000002,19.560000000000002,1020,1020,1008,52,8.1,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,19.560000000000002,18.930000000000007,19.560000000000002,19.560000000000002,1020,1020,1008,52,8.1,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 06:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,17.32000000000005,16.75,17.32000000000005,19.560000000000002,1022,1022,1008,63,8.1,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 07:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,17.32000000000005,16.75,17.32000000000005,19.560000000000002,1022,1022,1008,63,8.1,0,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 08:00:00
2023-01-18 14:00:00,10000,0.0,801,Clouds,晴，少雲,18.0,17.450000000000045,18.0,19.52000000000004,1021,1021,1007,61,8.05,1,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 09:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,17.480000000000018,16.950000000000045,17.480000000000018,19.52000000000004,1022,1022,1007,64,8.05,1,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 10:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,17.83000000000004,17.29000000000002,17.83000000000004,19.52000000000004,1022,1022,1007,62,8.05,1,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 11:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,16.810000000000002,16.32000000000005,16.810000000000002,19.52000000000004,1023,1023,1007,68,8.05,1,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 12:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,16.600000000000023,16.120000000000005,16.600000000000023,19.52000000000004,1022,1022,1007,69,8.05,1,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 13:00:00
2023-01-18 14:00:00,10000,0.0,800,Clear,晴,16.350000000000023,15.840000000000032,16.350000000000023,19.52000000000004,1022,1022,1007,69,8.05,1,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 14:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,16.970000000000027,16.340000000000032,16.970000000000027,16.970000000000027,1020,1020,1008,62,7.68,9,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,16.970000000000027,16.340000000000032,16.970000000000027,16.970000000000027,1020,1020,1008,62,7.68,9,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.0,16.350000000000023,17.0,17.0,1021,1021,1008,61,7.51,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.0,16.350000000000023,17.0,17.0,1021,1021,1008,61,7.51,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.0,16.350000000000023,17.0,17.0,1021,1021,1008,61,7.51,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.0,16.350000000000023,17.0,17.0,1021,1021,1008,61,7.51,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 06:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.0,16.350000000000023,17.0,17.0,1021,1021,1008,61,7.51,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 07:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.0,16.350000000000023,17.0,17.0,1021,1021,1008,61,7.51,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 08:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.140000000000043,16.53000000000003,17.140000000000043,17.140000000000043,1020,1020,1008,62,7.61,8,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 09:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,16.910000000000025,16.33000000000004,16.910000000000025,17.140000000000043,1021,1021,1008,64,7.61,8,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 10:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,17.090000000000032,16.5,17.090000000000032,17.140000000000043,1021,1021,1008,63,7.61,8,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 11:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,16.58000000000004,16.02000000000004,16.58000000000004,17.140000000000043,1021,1021,1008,66,7.61,8,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 12:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,16.78000000000003,16.24000000000001,16.78000000000003,17.140000000000043,1021,1021,1008,66,7.61,8,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 13:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,16.610000000000014,16.05000000000001,16.610000000000014,17.140000000000043,1021,1021,1008,66,7.61,8,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 14:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,16.060000000000002,15.5,16.060000000000002,17.150000000000034,1021,1021,1008,68,7.44,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 15:00:00
2023-01-18 17:00:00,10000,0.0,800,Clear,晴,15.560000000000002,15.210000000000036,15.560000000000002,17.150000000000034,1021,1021,1008,78,7.44,7,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 16:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.57000000000005,13.939999999999998,14.57000000000005,14.57000000000005,1022,1022,1009,71,6.42,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.57000000000005,13.939999999999998,14.57000000000005,14.57000000000005,1022,1022,1009,71,6.42,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.560000000000002,13.930000000000007,14.560000000000002,14.560000000000002,1022,1022,1009,71,6.22,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.560000000000002,13.930000000000007,14.560000000000002,14.560000000000002,1022,1022,1009,71,6.22,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.560000000000002,13.930000000000007,14.560000000000002,14.560000000000002,1022,1022,1009,71,6.22,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.560000000000002,13.930000000000007,14.560000000000002,14.560000000000002,1022,1022,1009,71,6.22,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 06:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.560000000000002,13.930000000000007,14.560000000000002,14.560000000000002,1022,1022,1009,71,6.22,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 07:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.560000000000002,13.930000000000007,14.560000000000002,14.560000000000002,1022,1022,1009,71,6.22,19,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 08:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.740000000000009,14.120000000000005,14.740000000000009,14.740000000000009,1022,1022,1009,71,6.06,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 09:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.740000000000009,14.120000000000005,14.740000000000009,14.740000000000009,1022,1022,1009,71,6.06,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 10:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.740000000000009,14.120000000000005,14.740000000000009,14.740000000000009,1022,1022,1009,71,6.06,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 11:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.740000000000009,14.120000000000005,14.740000000000009,14.740000000000009,1022,1022,1009,71,6.06,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 12:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,15.360000000000014,14.810000000000002,14.740000000000009,15.360000000000014,1022,1022,1009,71,6.06,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 13:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,15.28000000000003,14.720000000000027,14.740000000000009,15.28000000000003,1022,1022,1009,71,6.06,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 14:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.970000000000027,14.379999999999995,14.700000000000045,14.970000000000027,1022,1022,1009,71,6.34,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 15:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,15.270000000000039,14.810000000000002,14.700000000000045,15.270000000000039,1021,1021,1009,75,6.34,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 16:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.850000000000023,14.32000000000005,14.700000000000045,14.850000000000023,1021,1021,1009,74,6.34,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 17:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,14.390000000000043,13.870000000000005,14.390000000000043,14.700000000000045,1022,1022,1009,76,6.34,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 18:00:00
2023-01-18 20:00:00,10000,0.0,800,Clear,晴,13.700000000000045,13.210000000000036,13.700000000000045,14.700000000000045,1022,1022,1009,80,6.34,18,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 19:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.0,13.360000000000014,14.0,14.0,1022,1022,1009,73,5.08,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.0,13.360000000000014,14.0,14.0,1022,1022,1009,73,5.08,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.920000000000016,13.300000000000011,13.920000000000016,13.920000000000016,1022,1022,1009,74,5.41,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.920000000000016,13.300000000000011,13.920000000000016,13.920000000000016,1022,1022,1009,74,5.41,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.920000000000016,13.300000000000011,13.920000000000016,13.920000000000016,1022,1022,1009,74,5.41,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.920000000000016,13.300000000000011,13.920000000000016,13.920000000000016,1022,1022,1009,74,5.41,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 06:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.920000000000016,13.300000000000011,13.920000000000016,13.920000000000016,1022,1022,1009,74,5.41,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 07:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.920000000000016,13.300000000000011,13.920000000000016,13.920000000000016,1022,1022,1009,74,5.41,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 08:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.080000000000041,13.480000000000018,14.080000000000041,14.080000000000041,1022,1022,1009,74,5.1,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 09:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.080000000000041,13.480000000000018,14.080000000000041,14.080000000000041,1022,1022,1009,74,5.1,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 10:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.080000000000041,13.480000000000018,14.080000000000041,14.080000000000041,1022,1022,1009,74,5.1,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 11:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.080000000000041,13.480000000000018,14.080000000000041,14.080000000000041,1022,1022,1009,74,5.1,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 12:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.080000000000041,13.480000000000018,14.080000000000041,14.080000000000041,1022,1022,1009,74,5.1,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 13:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.080000000000041,13.480000000000018,14.080000000000041,14.080000000000041,1022,1022,1009,74,5.1,21,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 14:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.950000000000045,13.310000000000002,13.950000000000045,13.950000000000045,1022,1022,1010,73,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 15:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.490000000000009,13.930000000000007,13.950000000000045,14.490000000000009,1022,1022,1010,74,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 16:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.28000000000003,13.700000000000045,13.950000000000045,14.28000000000003,1022,1022,1010,74,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 17:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,14.050000000000011,13.470000000000027,13.950000000000045,14.050000000000011,1022,1022,1010,75,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 18:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.78000000000003,13.220000000000027,13.78000000000003,13.950000000000045,1022,1022,1010,77,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 19:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.78000000000003,13.220000000000027,13.78000000000003,13.950000000000045,1022,1022,1010,77,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 20:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.939999999999998,13.430000000000007,13.939999999999998,14.270000000000039,1022,1022,1009,78,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 21:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.710000000000036,13.25,13.710000000000036,14.270000000000039,1023,1023,1009,81,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 22:00:00
2023-01-18 23:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.910000000000025,13.400000000000034,13.950000000000045,1023,1023,1010,81,5.65,20,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 23:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.480000000000018,12.870000000000005,13.480000000000018,13.480000000000018,1022,1022,1010,76,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 01:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.480000000000018,12.870000000000005,13.480000000000018,13.480000000000018,1022,1022,1010,76,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 02:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.78000000000003,13.400000000000034,13.400000000000034,1022,1022,1009,76,5.02,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 03:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.78000000000003,13.400000000000034,13.400000000000034,1022,1022,1009,76,5.02,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 04:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.78000000000003,13.400000000000034,13.400000000000034,1022,1022,1009,76,5.02,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 05:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.78000000000003,13.400000000000034,13.400000000000034,1022,1022,1009,76,5.02,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 06:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.78000000000003,13.400000000000034,13.400000000000034,1022,1022,1009,76,5.02,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 07:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.78000000000003,13.400000000000034,13.400000000000034,1022,1022,1009,76,5.02,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 08:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.640000000000043,13.07000000000005,13.640000000000043,13.640000000000043,1022,1022,1010,77,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 09:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.640000000000043,13.07000000000005,13.640000000000043,13.640000000000043,1022,1022,1010,77,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 10:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.640000000000043,13.07000000000005,13.640000000000043,13.640000000000043,1022,1022,1010,77,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 11:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.640000000000043,13.07000000000005,13.640000000000043,13.640000000000043,1022,1022,1010,77,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 12:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.640000000000043,13.07000000000005,13.640000000000043,13.640000000000043,1022,1022,1010,77,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 13:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.640000000000043,13.07000000000005,13.640000000000043,13.640000000000043,1022,1022,1010,77,4.77,25,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 14:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.75,13.400000000000034,13.400000000000034,1022,1022,1009,75,5.08,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 15:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.75,13.400000000000034,13.400000000000034,1022,1022,1009,75,5.08,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 16:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.75,13.400000000000034,13.400000000000034,1022,1022,1009,75,5.08,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 17:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.75,13.400000000000034,13.400000000000034,1022,1022,1009,75,5.08,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 18:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.5,12.890000000000043,13.400000000000034,13.5,1022,1022,1009,76,5.08,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 19:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.5,12.890000000000043,13.400000000000034,13.5,1022,1022,1009,76,5.08,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 20:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.770000000000039,13.210000000000036,13.770000000000039,13.770000000000039,1022,1022,1009,77,5.16,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 21:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.730000000000018,13.220000000000027,13.730000000000018,13.770000000000039,1023,1023,1009,79,5.16,23,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 22:00:00
2023-01-19 02:00:00,10000,0.0,800,Clear,晴,13.400000000000034,12.860000000000014,13.400000000000034,13.400000000000034,1023,1023,1009,79,5.08,24,,24.0753,120.5694,500,彰化縣彰化市,2023-01-18 23:00:00
