time,lon,lat,cloud,low,mid,hig,TIME_TO_INTERVAL
0.0,118.5,21.4,100.0,100.0,100.0,100.0,2022-02-01
10.0,118.55,21.45,100.0,100.0,100.0,100.0,2022-02-01
20.0,118.6,21.5,100.0,100.0,100.0,38.0,2022-02-01
30.0,118.65,21.55,100.0,100.0,100.0,90.0,2022-02-01
40.0,118.7,21.6,100.0,100.0,90.282814,100.0,2022-02-01
50.0,118.75,21.65,100.0,0.0,100.0,100.0,2022-02-01
60.0,118.8,21.7,100.0,0.0,16.536278,100.0,2022-02-01
70.0,118.85,21.75,100.0,100.0,15.407125,100.0,2022-02-01
80.0,118.9,21.8,100.0,100.0,19.830723000000003,100.0,2022-02-01
90.0,118.95,21.85,100.0,100.0,0.0,100.0,2022-02-01
100.0,119.0,21.9,100.0,98.96693,0.0,100.0,2022-02-01
110.0,119.05,21.95,100.0,100.0,0.0,100.0,2022-02-01
120.0,119.1,22.0,100.0,71.27096999999999,0.0,100.0,2022-02-01
130.0,119.15,22.05,100.0,100.0,0.0,100.0,2022-02-01
140.0,119.2,22.1,100.0,100.0,0.0,100.0,2022-02-01
150.0,119.25,22.15,100.0,100.0,0.0,100.0,2022-02-01
160.0,119.3,22.2,100.0,100.0,0.0,100.0,2022-02-01
170.0,119.35,22.25,100.0,100.0,1.3134412,100.0,2022-02-01
180.0,119.4,22.3,100.0,100.0,0.0,100.0,2022-02-01
190.0,119.45,22.35,100.0,100.0,0.0,100.0,2022-02-01
200.0,119.5,22.4,100.0,100.0,2.6151419999999996,100.0,2022-02-01
210.0,119.55,22.45,100.0,100.0,1.615142,100.0,2022-02-01
220.0,119.6,22.5,100.0,100.0,1.0,100.0,2022-02-01
230.0,119.65,22.55,100.0,100.0,1.0,100.0,2022-02-01
240.0,119.7,22.6,100.0,100.0,1.0,100.0,2022-02-01
250.0,119.75,22.65,100.0,100.0,0.0,100.0,2022-02-01
260.0,119.8,22.7,100.0,100.0,0.0,100.0,2022-02-01
270.0,119.85,22.75,100.0,100.0,0.0,100.0,2022-02-01
280.0,119.9,22.8,100.0,100.0,5.888107,100.0,2022-02-01
290.0,119.95,22.85,100.0,100.0,3.857496,100.0,2022-02-01
300.0,120.0,22.9,100.0,100.0,1.3006893,100.0,2022-02-01
310.0,120.05,22.95,100.0,100.0,0.0,100.0,2022-02-01
320.0,120.1,23.0,100.0,100.0,0.0,100.0,2022-02-01
330.0,120.15,23.05,100.0,100.0,2.230284,100.0,2022-02-01
340.0,120.2,23.1,100.0,100.0,2.5715697,100.0,2022-02-01
350.0,120.25,23.15,100.0,99.79825,1.615142,100.0,2022-02-01
360.0,120.3,23.2,100.0,98.76971400000001,1.0,100.0,2022-02-01
370.0,120.35,23.25,100.0,100.0,1.0,100.0,2022-02-01
380.0,120.4,23.3,100.0,100.0,1.0,100.0,2022-02-01
390.0,120.45,23.35,100.0,100.0,1.0,100.0,2022-02-01
400.0,120.5,23.4,100.0,100.0,1.0,100.0,2022-02-01
410.0,120.55,23.45,100.0,100.0,1.0,100.0,2022-02-01
420.0,120.6,23.5,100.0,100.0,1.0,100.0,2022-02-01
430.0,120.65,23.55,100.0,100.0,1.0,100.0,2022-02-01
440.0,120.7,23.6,100.0,100.0,0.0,100.0,2022-02-01
450.0,120.75,23.65,100.0,100.0,0.0,100.0,2022-02-01
460.0,120.8,23.7,100.0,100.0,0.0,100.0,2022-02-01
470.0,120.85,23.75,100.0,100.0,0.0,100.0,2022-02-01
480.0,120.9,23.8,100.0,100.0,0.0,100.0,2022-02-01
490.0,120.95,23.85,100.0,100.0,0.0,100.0,2022-02-01
500.0,121.0,23.9,100.0,100.0,0.0,100.0,2022-02-01
510.0,121.05,23.95,100.0,100.0,0.0,100.0,2022-02-01
520.0,121.1,24.0,100.0,100.0,0.0,100.0,2022-02-01
530.0,121.15,24.05,100.0,100.0,0.0,100.0,2022-02-01
540.0,121.2,24.1,100.0,100.0,0.0,100.0,2022-02-01
550.0,121.25,24.15,100.0,100.0,0.0,100.0,2022-02-01
560.0,121.3,24.2,100.0,100.0,0.0,100.0,2022-02-01
570.0,121.35,24.25,100.0,100.0,0.0,100.0,2022-02-01
580.0,121.4,24.3,100.0,100.0,0.0,100.0,2022-02-01
590.0,121.45,24.35,100.0,100.0,0.0,100.0,2022-02-01
600.0,121.5,24.4,100.0,100.0,0.0,100.0,2022-02-01
610.0,121.55,24.45,100.0,100.0,0.0,100.0,2022-02-01
620.0,121.6,24.5,100.0,100.0,0.0,100.0,2022-02-01
630.0,121.65,24.55,100.0,100.0,0.0,100.0,2022-02-01
640.0,121.7,24.6,100.0,100.0,0.0,100.0,2022-02-01
650.0,121.75,24.65,100.0,100.0,0.0,100.0,2022-02-01
660.0,121.8,24.7,100.0,100.0,0.0,100.0,2022-02-01
670.0,121.85,24.75,100.0,100.0,0.0,100.0,2022-02-01
680.0,121.9,24.8,100.0,100.0,0.0,100.0,2022-02-01
690.0,121.95,24.85,100.0,100.0,0.0,100.0,2022-02-01
700.0,122.0,24.9,100.0,100.0,0.0,100.0,2022-02-01
710.0,122.05,24.95,100.0,100.0,0.0,100.0,2022-02-01
720.0,122.1,25.0,100.0,100.0,0.0,100.0,2022-02-01
730.0,122.15,25.05,100.0,100.0,0.0,100.0,2022-02-01
740.0,122.2,25.1,100.0,100.0,100.0,72.0,2022-02-01
750.0,122.25,25.15,100.0,100.0,100.0,48.0,2022-02-01
760.0,122.3,25.2,100.0,100.0,100.0,64.0,2022-02-01
770.0,122.35,25.25,100.0,100.0,100.0,82.0,2022-02-01
780.0,122.4,25.3,100.0,100.0,100.0,80.0,2022-02-01
790.0,122.45,25.35,100.0,100.0,100.0,18.0,2022-02-01
800.0,122.5,25.4,100.0,100.0,100.0,0.0,2022-02-01
810.0,122.55,25.45,100.0,100.0,100.0,20.0,2022-02-01
820.0,122.6,25.5,100.0,100.0,0.0,100.0,2022-02-01
830.0,122.65,25.55,100.0,100.0,0.0,100.0,2022-02-01
840.0,122.7,25.6,100.0,100.0,0.0,100.0,2022-02-01
850.0,122.75,25.65,100.0,100.0,100.0,68.0,2022-02-01
860.0,122.8,25.7,100.0,100.0,100.0,0.0,2022-02-01
870.0,122.85,25.75,100.0,100.0,100.0,92.0,2022-02-01
880.0,122.9,25.8,100.0,100.0,0.0,100.0,2022-02-01
890.0,122.95,25.85,100.0,100.0,0.0,100.0,2022-02-01
900.0,,25.9,100.0,100.0,100.0,61.818180000000005,2022-02-01
910.0,,25.95,100.0,100.0,100.0,77.27273000000001,2022-02-01
920.0,,,100.0,100.0,100.0,74.545456,2022-02-01
930.0,,,100.0,100.0,100.0,98.181816,2022-02-01
940.0,,,100.0,100.0,76.05154,100.0,2022-02-01
950.0,,,100.0,0.0,83.28293599999999,100.0,2022-02-01
960.0,,,100.0,0.0,40.982136,100.0,2022-02-01
970.0,,,100.0,100.0,9.263803,100.0,2022-02-01
980.0,,,100.0,100.0,34.256115,100.0,2022-02-01
990.0,,,100.0,98.17789,0.0,100.0,2022-02-01
1000.0,,,100.0,100.0,0.0,100.0,2022-02-01
1010.0,,,100.0,100.0,0.0,100.0,2022-02-01
1020.0,,,100.0,100.0,0.0,100.0,2022-02-01
1030.0,,,100.0,100.0,0.0,100.0,2022-02-01
1040.0,,,100.0,100.0,0.0,100.0,2022-02-01
1050.0,,,100.0,100.0,1.438896,100.0,2022-02-01
1060.0,,,100.0,100.0,41.243084,100.0,2022-02-01
1070.0,,,100.0,100.0,2.5095427000000003,100.0,2022-02-01
1080.0,,,100.0,100.0,0.0,100.0,2022-02-01
1090.0,,,100.0,100.0,0.0,100.0,2022-02-01
1100.0,,,100.0,100.0,2.0,100.0,2022-02-01
1110.0,,,100.0,100.0,47.338497,100.0,2022-02-01
1120.0,,,100.0,100.0,2.6251912,100.0,2022-02-01
1130.0,,,100.0,100.0,0.0,100.0,2022-02-01
1140.0,,,100.0,100.0,3.9840032999999995,100.0,2022-02-01
1150.0,,,100.0,100.0,22.407610000000002,100.0,2022-02-01
1160.0,,,100.0,100.0,30.449137,100.0,2022-02-01
1170.0,,,100.0,100.0,13.270759,100.0,2022-02-01
1180.0,,,100.0,100.0,0.0,100.0,2022-02-01
1190.0,,,100.0,100.0,0.0,100.0,2022-02-01
1200.0,,,100.0,100.0,56.311671999999994,100.0,2022-02-01
1210.0,,,100.0,99.091286,32.821545,100.0,2022-02-01
1220.0,,,100.0,99.0,20.167215,100.0,2022-02-01
1230.0,,,100.0,99.0,4.2243414,100.0,2022-02-01
1240.0,,,100.0,99.0,0.0,100.0,2022-02-01
1250.0,,,100.0,99.0,0.0,100.0,2022-02-01
1260.0,,,100.0,99.0,0.0,100.0,2022-02-01
1270.0,,,100.0,99.0,0.0,100.0,2022-02-01
1280.0,,,100.0,99.0,0.0,100.0,2022-02-01
1290.0,,,100.0,99.3006,0.0,100.0,2022-02-01
1300.0,,,100.0,100.0,0.0,100.0,2022-02-01
1310.0,,,100.0,100.0,0.0,100.0,2022-02-01
1320.0,,,100.0,100.0,0.0,100.0,2022-02-01
1330.0,,,100.0,100.0,1.0,100.0,2022-02-01
1340.0,,,100.0,100.0,1.0,100.0,2022-02-01
1350.0,,,100.0,100.0,1.0,100.0,2022-02-01
1360.0,,,100.0,100.0,0.0,100.0,2022-02-01
1370.0,,,100.0,100.0,0.0,100.0,2022-02-01
1380.0,,,100.0,100.0,0.0,100.0,2022-02-01
1390.0,,,100.0,100.0,0.0,100.0,2022-02-01
1400.0,,,100.0,100.0,0.0,100.0,2022-02-01
1410.0,,,100.0,100.0,0.0,100.0,2022-02-01
1420.0,,,100.0,100.0,0.0,100.0,2022-02-01
1430.0,,,100.0,100.0,0.0,100.0,2022-02-01
0.0,118.5,21.4,0.0,0.0,0.0,0.0,2022-02-02
10.0,118.55,21.45,0.0,0.0,0.0,0.0,2022-02-02
20.0,118.6,21.5,0.0,0.0,0.0,0.0,2022-02-02
30.0,118.65,21.55,0.0,0.0,0.0,0.0,2022-02-02
40.0,118.7,21.6,0.0,0.0,0.0,0.0,2022-02-02
50.0,118.75,21.65,0.0,0.0,0.0,0.0,2022-02-02
60.0,118.8,21.7,0.0,0.0,0.0,0.0,2022-02-02
70.0,118.85,21.75,0.0,0.0,0.0,0.0,2022-02-02
80.0,118.9,21.8,0.0,0.0,0.0,0.0,2022-02-02
90.0,118.95,21.85,0.0,0.0,0.0,0.0,2022-02-02
100.0,119.0,21.9,0.0,0.0,0.0,0.0,2022-02-02
110.0,119.05,21.95,0.0,0.0,0.0,0.0,2022-02-02
120.0,119.1,22.0,0.0,0.0,0.0,0.0,2022-02-02
130.0,119.15,22.05,67.94,0.0,67.94,0.0,2022-02-02
140.0,119.2,22.1,100.0,100.0,84.48,0.0,2022-02-02
150.0,119.25,22.15,100.0,100.0,91.08,0.0,2022-02-02
160.0,119.3,22.2,100.0,100.0,94.14,0.0,2022-02-02
170.0,119.35,22.25,100.0,100.0,96.02,0.0,2022-02-02
180.0,119.4,22.3,100.0,100.0,97.08,0.0,2022-02-02
190.0,119.45,22.35,100.0,100.0,97.92,0.0,2022-02-02
200.0,119.5,22.4,100.0,100.0,98.0,0.0,2022-02-02
210.0,119.55,22.45,100.0,100.0,98.74,0.0,2022-02-02
220.0,119.6,22.5,100.0,100.0,99.0,0.0,2022-02-02
230.0,119.65,22.55,63.36,0.0,63.36,0.0,2022-02-02
240.0,119.7,22.6,100.0,100.0,99.72,0.0,2022-02-02
250.0,119.75,22.65,100.0,100.0,100.0,0.0,2022-02-02
260.0,119.8,22.7,100.0,100.0,100.0,0.0,2022-02-02
270.0,119.85,22.75,100.0,100.0,100.0,0.0,2022-02-02
280.0,119.9,22.8,100.0,100.0,100.0,0.0,2022-02-02
290.0,119.95,22.85,100.0,100.0,100.0,0.0,2022-02-02
300.0,120.0,22.9,100.0,100.0,100.0,0.0,2022-02-02
310.0,120.05,22.95,100.0,100.0,100.0,0.0,2022-02-02
320.0,120.1,23.0,100.0,100.0,100.0,0.0,2022-02-02
330.0,120.15,23.05,100.0,100.0,100.0,0.0,2022-02-02
340.0,120.2,23.1,100.0,100.0,100.0,0.0,2022-02-02
350.0,120.25,23.15,100.0,100.0,100.0,0.0,2022-02-02
360.0,120.3,23.2,100.0,100.0,100.0,0.0,2022-02-02
370.0,120.35,23.25,100.0,100.0,100.0,0.0,2022-02-02
380.0,120.4,23.3,100.0,100.0,100.0,0.0,2022-02-02
390.0,120.45,23.35,100.0,100.0,100.0,0.0,2022-02-02
400.0,120.5,23.4,100.0,100.0,100.0,0.0,2022-02-02
410.0,120.55,23.45,100.0,100.0,100.0,0.0,2022-02-02
420.0,120.6,23.5,100.0,100.0,100.0,0.0,2022-02-02
430.0,120.65,23.55,100.0,100.0,100.0,0.0,2022-02-02
440.0,120.7,23.6,100.0,100.0,100.0,0.0,2022-02-02
450.0,120.75,23.65,100.0,100.0,100.0,0.0,2022-02-02
460.0,120.8,23.7,100.0,100.0,100.0,0.0,2022-02-02
470.0,120.85,23.75,100.0,100.0,100.0,0.0,2022-02-02
480.0,120.9,23.8,100.0,100.0,100.0,0.0,2022-02-02
490.0,120.95,23.85,100.0,100.0,100.0,0.0,2022-02-02
500.0,121.0,23.9,100.0,100.0,100.0,0.0,2022-02-02
510.0,121.05,23.95,100.0,100.0,100.0,0.0,2022-02-02
520.0,121.1,24.0,100.0,100.0,100.0,0.0,2022-02-02
530.0,121.15,24.05,100.0,100.0,100.0,0.0,2022-02-02
540.0,121.2,24.1,100.0,100.0,100.0,0.0,2022-02-02
550.0,121.25,24.15,100.0,100.0,100.0,18.0,2022-02-02
560.0,121.3,24.2,100.0,100.0,100.0,96.0,2022-02-02
570.0,121.35,24.25,100.0,100.0,87.35871999999999,100.0,2022-02-02
580.0,121.4,24.3,100.0,100.0,100.0,70.0,2022-02-02
590.0,121.45,24.35,100.0,100.0,100.0,12.0,2022-02-02
600.0,121.5,24.4,100.0,100.0,100.0,12.0,2022-02-02
610.0,121.55,24.45,100.0,100.0,100.0,66.0,2022-02-02
620.0,121.6,24.5,100.0,100.0,100.0,24.0,2022-02-02
630.0,121.65,24.55,100.0,100.0,100.0,0.0,2022-02-02
640.0,121.7,24.6,100.0,100.0,100.0,0.0,2022-02-02
650.0,121.75,24.65,100.0,100.0,100.0,0.0,2022-02-02
660.0,121.8,24.7,100.0,100.0,100.0,0.0,2022-02-02
670.0,121.85,24.75,100.0,100.0,100.0,0.0,2022-02-02
680.0,121.9,24.8,100.0,100.0,100.0,0.0,2022-02-02
690.0,121.95,24.85,100.0,100.0,100.0,0.0,2022-02-02
700.0,122.0,24.9,100.0,100.0,100.0,0.0,2022-02-02
710.0,122.05,24.95,100.0,100.0,100.0,0.0,2022-02-02
720.0,122.1,25.0,100.0,100.0,100.0,0.0,2022-02-02
730.0,122.15,25.05,100.0,100.0,100.0,0.0,2022-02-02
740.0,122.2,25.1,100.0,100.0,100.0,0.0,2022-02-02
750.0,122.25,25.15,100.0,100.0,100.0,0.0,2022-02-02
760.0,122.3,25.2,100.0,100.0,100.0,0.0,2022-02-02
770.0,122.35,25.25,100.0,100.0,100.0,0.0,2022-02-02
780.0,122.4,25.3,100.0,100.0,100.0,0.0,2022-02-02
790.0,122.45,25.35,100.0,100.0,100.0,0.0,2022-02-02
800.0,122.5,25.4,100.0,100.0,100.0,0.0,2022-02-02
810.0,122.55,25.45,100.0,100.0,100.0,0.0,2022-02-02
820.0,122.6,25.5,100.0,100.0,100.0,0.0,2022-02-02
830.0,122.65,25.55,100.0,100.0,100.0,0.0,2022-02-02
840.0,122.7,25.6,100.0,100.0,100.0,0.0,2022-02-02
850.0,122.75,25.65,100.0,100.0,100.0,0.0,2022-02-02
860.0,122.8,25.7,100.0,100.0,100.0,0.0,2022-02-02
870.0,122.85,25.75,100.0,100.0,100.0,0.0,2022-02-02
880.0,122.9,25.8,100.0,100.0,100.0,0.0,2022-02-02
890.0,122.95,25.85,100.0,100.0,100.0,0.0,2022-02-02
900.0,,25.9,0.0,0.0,0.0,0.0,2022-02-02
910.0,,25.95,0.0,0.0,0.0,0.0,2022-02-02
920.0,,,0.0,0.0,0.0,0.0,2022-02-02
930.0,,,0.0,0.0,0.0,0.0,2022-02-02
940.0,,,0.0,0.0,0.0,0.0,2022-02-02
950.0,,,0.0,0.0,0.0,0.0,2022-02-02
960.0,,,0.0,0.0,0.0,0.0,2022-02-02
970.0,,,0.0,0.0,0.0,0.0,2022-02-02
980.0,,,0.0,0.0,0.0,0.0,2022-02-02
990.0,,,3.0657852,0.0,3.0657852,0.0,2022-02-02
1000.0,,,2.8775206,0.0,2.8775206,0.0,2022-02-02
1010.0,,,0.0,0.0,0.0,0.0,2022-02-02
1020.0,,,23.682644,0.0,23.682644,0.0,2022-02-02
1030.0,,,45.08405,0.0,45.08405,0.0,2022-02-02
1040.0,,,38.61157,0.0,38.61157,0.0,2022-02-02
1050.0,,,60.674459999999996,0.0,60.674459999999996,0.0,2022-02-02
1060.0,,,74.31537,0.0,74.31537,0.0,2022-02-02
1070.0,,,77.38181999999999,0.0,77.38181999999999,0.0,2022-02-02
1080.0,,,100.0,100.0,97.76363,0.0,2022-02-02
1090.0,,,71.27273000000001,0.0,71.27273000000001,0.0,2022-02-02
1100.0,,,58.8,0.0,58.8,0.0,2022-02-02
1110.0,,,84.73843000000001,0.0,84.73843000000001,0.0,2022-02-02
1120.0,,,87.13967,0.0,87.13967,0.0,2022-02-02
1130.0,,,81.0,0.0,81.0,0.0,2022-02-02
1140.0,,,100.0,100.0,99.4,0.0,2022-02-02
1150.0,,,100.0,100.0,100.0,0.0,2022-02-02
1160.0,,,100.0,100.0,100.0,0.0,2022-02-02
1170.0,,,100.0,100.0,100.0,0.0,2022-02-02
1180.0,,,100.0,100.0,100.0,0.0,2022-02-02
1190.0,,,100.0,100.0,100.0,0.0,2022-02-02
1200.0,,,100.0,100.0,100.0,0.0,2022-02-02
1210.0,,,100.0,100.0,100.0,0.0,2022-02-02
1220.0,,,100.0,100.0,100.0,0.0,2022-02-02
1230.0,,,100.0,100.0,100.0,0.0,2022-02-02
1240.0,,,100.0,100.0,100.0,0.0,2022-02-02
1250.0,,,100.0,100.0,100.0,0.0,2022-02-02
1260.0,,,100.0,100.0,100.0,0.0,2022-02-02
1270.0,,,100.0,100.0,100.0,0.0,2022-02-02
1280.0,,,100.0,100.0,100.0,0.0,2022-02-02
1290.0,,,100.0,100.0,100.0,0.0,2022-02-02
1300.0,,,100.0,100.0,100.0,0.0,2022-02-02
1310.0,,,100.0,100.0,100.0,0.0,2022-02-02
1320.0,,,100.0,100.0,100.0,0.0,2022-02-02
1330.0,,,100.0,100.0,100.0,0.0,2022-02-02
1340.0,,,100.0,100.0,100.0,0.0,2022-02-02
1350.0,,,100.0,100.0,100.0,0.0,2022-02-02
1360.0,,,100.0,100.0,100.0,0.0,2022-02-02
1370.0,,,100.0,100.0,100.0,0.0,2022-02-02
1380.0,,,100.0,100.0,100.0,0.0,2022-02-02
1390.0,,,100.0,100.0,100.0,0.0,2022-02-02
1400.0,,,100.0,100.0,100.0,0.0,2022-02-02
1410.0,,,100.0,100.0,100.0,0.0,2022-02-02
1420.0,,,100.0,100.0,100.0,0.0,2022-02-02
1430.0,,,100.0,100.0,100.0,11.818182,2022-02-02
0.0,118.5,21.4,100.0,89.39588,0.0,100.0,2022-02-03
10.0,118.55,21.45,100.0,100.0,0.0,100.0,2022-02-03
20.0,118.6,21.5,100.0,89.99394000000001,0.0,100.0,2022-02-03
30.0,118.65,21.55,100.0,100.0,0.0,100.0,2022-02-03
40.0,118.7,21.6,100.0,98.95886999999999,0.0,100.0,2022-02-03
50.0,118.75,21.65,100.0,90.54303,0.0,100.0,2022-02-03
60.0,118.8,21.7,100.0,100.0,0.0,100.0,2022-02-03
70.0,118.85,21.75,100.0,100.0,0.0,100.0,2022-02-03
80.0,118.9,21.8,100.0,100.0,0.0,100.0,2022-02-03
90.0,118.95,21.85,100.0,99.54043,0.0,100.0,2022-02-03
100.0,119.0,21.9,100.0,100.0,0.0,100.0,2022-02-03
110.0,119.05,21.95,100.0,100.0,0.0,100.0,2022-02-03
120.0,119.1,22.0,100.0,47.735413,0.0,100.0,2022-02-03
130.0,119.15,22.05,100.0,100.0,0.0,100.0,2022-02-03
140.0,119.2,22.1,100.0,100.0,0.0,100.0,2022-02-03
150.0,119.25,22.15,100.0,100.0,0.0,100.0,2022-02-03
160.0,119.3,22.2,100.0,100.0,0.0,100.0,2022-02-03
170.0,119.35,22.25,100.0,100.0,0.0,100.0,2022-02-03
180.0,119.4,22.3,100.0,100.0,0.0,100.0,2022-02-03
190.0,119.45,22.35,100.0,100.0,100.0,80.0,2022-02-03
200.0,119.5,22.4,100.0,100.0,100.0,60.0,2022-02-03
210.0,119.55,22.45,100.0,100.0,100.0,42.0,2022-02-03
220.0,119.6,22.5,100.0,100.0,100.0,0.0,2022-02-03
230.0,119.65,22.55,100.0,100.0,100.0,0.0,2022-02-03
240.0,119.7,22.6,100.0,100.0,100.0,0.0,2022-02-03
250.0,119.75,22.65,100.0,100.0,100.0,0.0,2022-02-03
260.0,119.8,22.7,100.0,100.0,100.0,0.0,2022-02-03
270.0,119.85,22.75,100.0,100.0,100.0,0.0,2022-02-03
280.0,119.9,22.8,100.0,100.0,100.0,0.0,2022-02-03
290.0,119.95,22.85,100.0,100.0,100.0,0.0,2022-02-03
300.0,120.0,22.9,100.0,100.0,100.0,0.0,2022-02-03
310.0,120.05,22.95,100.0,100.0,100.0,0.0,2022-02-03
320.0,120.1,23.0,100.0,100.0,100.0,0.0,2022-02-03
330.0,120.15,23.05,100.0,100.0,100.0,0.0,2022-02-03
340.0,120.2,23.1,100.0,100.0,100.0,0.0,2022-02-03
350.0,120.25,23.15,100.0,100.0,100.0,0.0,2022-02-03
360.0,120.3,23.2,100.0,100.0,100.0,0.0,2022-02-03
370.0,120.35,23.25,100.0,100.0,100.0,0.0,2022-02-03
380.0,120.4,23.3,100.0,100.0,100.0,0.0,2022-02-03
390.0,120.45,23.35,100.0,100.0,100.0,0.0,2022-02-03
400.0,120.5,23.4,100.0,100.0,100.0,0.0,2022-02-03
410.0,120.55,23.45,100.0,100.0,100.0,0.0,2022-02-03
420.0,120.6,23.5,100.0,100.0,100.0,0.0,2022-02-03
430.0,120.65,23.55,100.0,100.0,100.0,0.0,2022-02-03
440.0,120.7,23.6,100.0,100.0,100.0,0.0,2022-02-03
450.0,120.75,23.65,100.0,100.0,100.0,0.0,2022-02-03
460.0,120.8,23.7,100.0,100.0,100.0,0.0,2022-02-03
470.0,120.85,23.75,100.0,100.0,100.0,0.0,2022-02-03
480.0,120.9,23.8,100.0,100.0,100.0,0.0,2022-02-03
490.0,120.95,23.85,100.0,100.0,100.0,0.0,2022-02-03
500.0,121.0,23.9,100.0,100.0,100.0,0.0,2022-02-03
510.0,121.05,23.95,100.0,100.0,100.0,0.0,2022-02-03
520.0,121.1,24.0,100.0,100.0,100.0,0.0,2022-02-03
530.0,121.15,24.05,100.0,100.0,100.0,0.0,2022-02-03
540.0,121.2,24.1,100.0,100.0,100.0,0.0,2022-02-03
550.0,121.25,24.15,100.0,100.0,100.0,0.0,2022-02-03
560.0,121.3,24.2,100.0,100.0,100.0,0.0,2022-02-03
570.0,121.35,24.25,100.0,100.0,100.0,0.0,2022-02-03
580.0,121.4,24.3,100.0,100.0,100.0,0.0,2022-02-03
590.0,121.45,24.35,100.0,100.0,100.0,0.0,2022-02-03
600.0,121.5,24.4,100.0,100.0,100.0,0.0,2022-02-03
610.0,121.55,24.45,100.0,100.0,100.0,0.0,2022-02-03
620.0,121.6,24.5,100.0,100.0,100.0,0.0,2022-02-03
630.0,121.65,24.55,100.0,100.0,100.0,0.0,2022-02-03
640.0,121.7,24.6,100.0,100.0,100.0,0.0,2022-02-03
650.0,121.75,24.65,100.0,100.0,100.0,0.0,2022-02-03
660.0,121.8,24.7,100.0,100.0,100.0,0.0,2022-02-03
670.0,121.85,24.75,100.0,100.0,100.0,0.0,2022-02-03
680.0,121.9,24.8,100.0,100.0,100.0,0.0,2022-02-03
690.0,121.95,24.85,100.0,100.0,100.0,0.0,2022-02-03
700.0,122.0,24.9,100.0,100.0,100.0,0.0,2022-02-03
710.0,122.05,24.95,100.0,100.0,100.0,0.0,2022-02-03
720.0,122.1,25.0,100.0,100.0,100.0,0.0,2022-02-03
730.0,122.15,25.05,100.0,100.0,100.0,0.0,2022-02-03
740.0,122.2,25.1,100.0,100.0,100.0,0.0,2022-02-03
750.0,122.25,25.15,100.0,100.0,100.0,0.0,2022-02-03
760.0,122.3,25.2,100.0,100.0,100.0,0.0,2022-02-03
770.0,122.35,25.25,100.0,100.0,100.0,0.0,2022-02-03
780.0,122.4,25.3,100.0,100.0,100.0,0.0,2022-02-03
790.0,122.45,25.35,100.0,100.0,100.0,0.0,2022-02-03
800.0,122.5,25.4,100.0,100.0,100.0,0.0,2022-02-03
810.0,122.55,25.45,100.0,100.0,100.0,0.0,2022-02-03
820.0,122.6,25.5,100.0,100.0,100.0,0.0,2022-02-03
830.0,122.65,25.55,100.0,100.0,100.0,0.0,2022-02-03
840.0,122.7,25.6,100.0,100.0,100.0,0.0,2022-02-03
850.0,122.75,25.65,100.0,100.0,100.0,0.0,2022-02-03
860.0,122.8,25.7,100.0,100.0,100.0,0.0,2022-02-03
870.0,122.85,25.75,100.0,100.0,100.0,0.0,2022-02-03
880.0,122.9,25.8,100.0,100.0,100.0,0.0,2022-02-03
890.0,122.95,25.85,100.0,100.0,100.0,0.0,2022-02-03
900.0,,25.9,100.0,88.65385400000001,0.0,100.0,2022-02-03
910.0,,25.95,100.0,100.0,0.0,100.0,2022-02-03
920.0,,,100.0,100.0,0.0,100.0,2022-02-03
930.0,,,100.0,100.0,0.0,100.0,2022-02-03
940.0,,,100.0,100.0,0.0,100.0,2022-02-03
950.0,,,100.0,96.43425,0.0,100.0,2022-02-03
960.0,,,100.0,100.0,0.0,100.0,2022-02-03
970.0,,,100.0,91.63084,0.0,100.0,2022-02-03
980.0,,,100.0,100.0,0.0,100.0,2022-02-03
990.0,,,100.0,100.0,0.0,100.0,2022-02-03
1000.0,,,100.0,100.0,0.0,100.0,2022-02-03
1010.0,,,100.0,100.0,0.0,100.0,2022-02-03
1020.0,,,100.0,99.98859399999999,0.0,100.0,2022-02-03
1030.0,,,100.0,100.0,0.0,100.0,2022-02-03
1040.0,,,100.0,100.0,0.0,100.0,2022-02-03
1050.0,,,100.0,100.0,0.0,100.0,2022-02-03
1060.0,,,100.0,100.0,0.0,100.0,2022-02-03
1070.0,,,100.0,100.0,0.0,100.0,2022-02-03
1080.0,,,100.0,100.0,0.0,100.0,2022-02-03
1090.0,,,100.0,99.63696,100.0,25.454546,2022-02-03
1100.0,,,100.0,94.044586,100.0,0.0,2022-02-03
1110.0,,,100.0,100.0,100.0,0.0,2022-02-03
1120.0,,,100.0,99.4139,100.0,0.0,2022-02-03
1130.0,,,100.0,100.0,100.0,0.0,2022-02-03
1140.0,,,100.0,100.0,100.0,0.0,2022-02-03
1150.0,,,100.0,100.0,100.0,0.0,2022-02-03
1160.0,,,100.0,100.0,100.0,0.0,2022-02-03
1170.0,,,100.0,100.0,100.0,0.0,2022-02-03
1180.0,,,100.0,100.0,100.0,0.0,2022-02-03
1190.0,,,100.0,100.0,100.0,0.0,2022-02-03
1200.0,,,100.0,100.0,100.0,0.0,2022-02-03
1210.0,,,100.0,100.0,100.0,0.0,2022-02-03
1220.0,,,100.0,100.0,100.0,0.0,2022-02-03
1230.0,,,100.0,100.0,100.0,0.0,2022-02-03
1240.0,,,100.0,100.0,100.0,0.0,2022-02-03
1250.0,,,100.0,100.0,100.0,0.0,2022-02-03
1260.0,,,100.0,100.0,100.0,0.0,2022-02-03
