TIME_TO_INTERVAL,Date,Hour,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(IBM),Radiation(SDv3)(OWM),Radiation(MSM),pre_Power_1,pre_Radiation_1,pre_Power_2,pre_Radiation_2,pre_Power_3,pre_Radiation_3
2021-05-05 12:00:00,2021-05-05 00:00:00,12,5.843166479190095,0.43333333333333335,0.9610545062829848,0.6605815354479323,,0.6090759079639644,0.26868000000000003,3.6212644325542116,0.94444,5.662344444444464,0.26868000000000003,2.932983333333332,0.92816
2021-05-05 13:00:00,2021-05-05 00:00:00,13,7.033889666760036,0.8666666666666667,0.8899755667838778,0.6330670745877608,,0.5506819985712004,0.94444,5.843166479190095,0.80603,3.6212644325542116,0.94444,5.662344444444464,0.26868000000000003
2021-05-05 14:00:00,2021-05-05 00:00:00,14,5.5379083333333385,0.7055555555555556,0.7565406628731429,0.5716021393939714,,0.4956242070926314,0.80603,7.033889666760036,0.6228400000000001,5.843166479190095,0.80603,3.6212644325542116,0.94444
2021-05-05 15:00:00,2021-05-05 00:00:00,15,4.654605555555548,0.5694444444444444,0.5710519705613204,0.4988211031923197,0.4964314798351462,0.3933340569063629,0.6228400000000001,5.5379083333333385,0.40302,7.033889666760036,0.6228400000000001,5.843166479190095,0.80603
2021-05-05 16:00:00,2021-05-05 00:00:00,16,2.6754333333333347,0.2416666666666667,0.3496845013977124,0.2816985739282191,0.272287232884376,0.2160751024716191,0.40302,4.654605555555548,0.17505,5.5379083333333385,0.40302,7.033889666760036,0.6228400000000001
2021-05-05 17:00:00,2021-05-05 00:00:00,17,0.7371395749569154,0.09444444444444444,0.12332090491102833,0.07787180931791074,0.07940416059835323,0.06399198475833763,0.17505,2.6754333333333347,0.0,4.654605555555548,0.17505,5.5379083333333385,0.40302
2021-05-06 06:00:00,2021-05-06 00:00:00,6,1.2113470191226092,0.10833333333333334,0.1452264081407835,0.07975035783420815,0.08209752007334037,0.07946471937088488,0.18016,0.0,0.41354,0.0,0.18016,0.0,0.0
2021-05-06 07:00:00,2021-05-06 00:00:00,7,3.174372222222233,0.2333333333333333,0.37359781082335575,0.20997128722061048,0.21407410310474886,0.2175212219373604,0.41354,1.2113470191226092,0.6346499999999999,0.0,0.41354,0.0,0.18016
2021-05-06 08:00:00,2021-05-06 00:00:00,8,4.8618833333333535,0.5777777777777778,0.5920274749361233,0.4135463168256125,0.4403254075372068,0.3480254900162066,0.6346499999999999,3.174372222222233,0.80661,1.2113470191226092,0.6346499999999999,0.0,0.41354
2021-05-06 09:00:00,2021-05-06 00:00:00,9,6.396394444444463,0.6972222222222222,0.7725803820704626,0.5134050145059458,0.6907884281574728,0.5235576431866454,0.80661,4.8618833333333535,0.94173,3.174372222222233,0.80661,1.2113470191226092,0.6346499999999999
2021-05-06 10:00:00,2021-05-06 00:00:00,10,7.270863288989513,0.8555555555555555,0.8998458893141027,0.5951274210379879,0.7403233160276652,0.5596855477357195,0.94173,6.396394444444463,1.0195299999999998,4.8618833333333535,0.94173,3.174372222222233,0.80661
2021-05-06 11:00:00,2021-05-06 00:00:00,11,7.805316420407008,0.7055555555555556,0.9640813540872104,0.6017761019676326,0.7602190341353139,0.5269030149912821,1.0195299999999998,7.270863288989513,1.00724,6.396394444444463,1.0195299999999998,4.8618833333333535,0.94173
2021-05-06 12:00:00,2021-05-06 00:00:00,12,7.620424999999976,0.8472222222222221,0.960553237376325,0.7184323015988586,0.7362770969622746,0.589609569701216,1.00724,7.805316420407008,0.93764,7.270863288989513,1.00724,6.396394444444463,1.0195299999999998
2021-05-06 13:00:00,2021-05-06 00:00:00,13,7.148313888888872,0.9027777777777778,0.8895341176847069,0.6460092429098969,0.6588662807445143,0.5478425365564046,0.93764,7.620424999999976,0.8189,7.805316420407008,0.93764,7.270863288989513,1.00724
2021-05-06 14:00:00,2021-05-06 00:00:00,14,6.079516666666676,0.7527777777777778,0.7562991362294671,0.5937315168432744,0.6706774549893931,0.491710912153388,0.8189,7.148313888888872,0.6305499999999999,7.620424999999976,0.8189,7.805316420407008,0.93764
2021-05-06 15:00:00,2021-05-06 00:00:00,15,4.42705485232071,0.5833333333333334,0.5711384904770528,0.5076755684251923,0.4703366493889571,0.3972763454265844,0.6305499999999999,6.079516666666676,0.41354,7.148313888888872,0.6305499999999999,7.620424999999976,0.8189
2021-05-06 16:00:00,2021-05-06 00:00:00,16,2.1195739910313973,0.3416666666666667,0.3501992396830069,0.2809446777366755,0.2671308076077415,0.21761165806848606,0.41354,4.42705485232071,0.17606,6.079516666666676,0.41354,7.148313888888872,0.6305499999999999
2021-05-06 17:00:00,2021-05-06 00:00:00,17,0.5687756248244923,0.09166666666666667,0.12419686669083504,0.07941392517490667,0.07628912567549473,0.06530366793789769,0.17606,2.1195739910313973,0.0,4.42705485232071,0.17606,6.079516666666676,0.41354
2021-05-07 06:00:00,2021-05-07 00:00:00,6,0.6830416666666771,0.052777777777777785,0.14659233929022744,0.08231790513808385,0.08527719746845416,0.08281130614133507,0.18889,0.0,0.41474,0.0,0.18889,0.0,0.0
2021-05-07 07:00:00,2021-05-07 00:00:00,7,1.6587805555555608,0.19722222222222224,0.3746026126063834,0.21104639000656275,0.2164054094474508,0.22503616933486248,0.41474,0.6830416666666771,0.63648,0.0,0.41474,0.0,0.18889
2021-05-07 08:00:00,2021-05-07 00:00:00,8,4.153662774138435,0.5527777777777778,0.5925428588838191,0.4208857009200681,0.4532152766873816,0.3631483662521989,0.63648,1.6587805555555608,0.82126,0.6830416666666771,0.63648,0.0,0.41474
2021-05-07 09:00:00,2021-05-07 00:00:00,9,6.165072222222246,0.6,0.7726644822914691,0.6563908104422105,0.6915070742535719,0.5328596082906745,0.82126,4.153662774138435,0.94445,1.6587805555555608,0.82126,0.6830416666666771,0.63648
2021-05-07 10:00:00,2021-05-07 00:00:00,10,4.184723309111228,0.4805555555555555,0.8995983281351804,0.7255459689785153,0.751639695655202,0.5904484115295343,0.94445,6.165072222222246,1.01015,4.153662774138435,0.94445,1.6587805555555608,0.82126
2021-05-07 11:00:00,2021-05-07 00:00:00,11,5.219275,0.4388888888888889,0.9636249602344988,0.6795499003995936,0.7543953881251912,0.5342270976664555,1.01015,4.184723309111228,1.01426,6.165072222222246,1.01015,4.153662774138435,0.94445
2021-05-07 12:00:00,2021-05-07 00:00:00,12,6.582513888888887,0.7333333333333334,0.9600250027807268,0.7552302240153456,0.7469606093223877,0.5879259013482252,1.01426,5.219275,0.94445,4.184723309111228,1.01426,6.165072222222246,1.01015
2021-05-07 13:00:00,2021-05-07 00:00:00,13,6.957224999999956,0.9222222222222222,0.8890762116445259,0.6964276996987715,0.6829057095883699,0.5585424948265165,0.94445,6.582513888888887,0.8130499999999999,5.219275,0.94445,4.184723309111228,1.01426
2021-05-07 14:00:00,2021-05-07 00:00:00,14,5.7054230989136645,0.7111111111111111,0.7560500005884934,0.6347474540403351,0.6786638521201964,0.4992041680663386,0.8130499999999999,6.957224999999956,0.62005,6.582513888888887,0.8130499999999999,5.219275,0.94445
2021-05-07 15:00:00,2021-05-07 00:00:00,15,4.458141222439318,0.5861111111111109,0.5712239062104346,0.4290673494106345,0.5032204890198805,0.4013784903442027,0.62005,5.7054230989136645,0.3901,6.957224999999956,0.62005,6.582513888888887,0.8130499999999999
2021-05-07 16:00:00,2021-05-07 00:00:00,16,2.662000000000019,0.35,0.35071644274161673,0.2347410619843937,0.2702988672564248,0.2220184117755125,0.3901,4.458141222439318,0.16425,5.7054230989136645,0.3901,6.957224999999956,0.62005
2021-05-07 17:00:00,2021-05-07 00:00:00,17,0.6851444444444424,0.10277777777777776,0.1250769991657353,0.0701481735784034,0.08192164770023326,0.06717818515657638,0.16425,2.662000000000019,0.0,4.458141222439318,0.16425,5.7054230989136645,0.3901
2021-05-08 06:00:00,2021-05-08 00:00:00,6,0.8768722222222215,0.1,0.14789251845914933,0.08572790307647575,0.06495675734242325,0.08306950937587994,0.08213,0.0,0.29975999999999997,0.0,0.08213,0.0,0.0
2021-05-08 07:00:00,2021-05-08 00:00:00,7,3.0819175027870647,0.3333333333333333,0.3755335604312352,0.24526703773008834,0.16350823505850684,0.2273478815286549,0.29975999999999997,0.8768722222222215,0.46812,0.0,0.29975999999999997,0.0,0.08213
2021-05-08 08:00:00,2021-05-08 00:00:00,8,4.998304799326412,0.5638888888888888,0.5929898805535903,0.4125024577462863,0.2835379125744306,0.381366021765801,0.46812,3.0819175027870647,0.48044,0.8768722222222215,0.46812,0.0,0.29975999999999997
2021-05-08 09:00:00,2021-05-08 00:00:00,9,6.138860794665187,0.8361111111111109,0.7726892442779982,0.5266090076507098,0.4345573008636008,0.5319100231635869,0.48044,4.998304799326412,0.40242,3.0819175027870647,0.48044,0.8768722222222215,0.46812
2021-05-08 10:00:00,2021-05-08 00:00:00,10,6.7120527777777825,0.8083333333333333,0.8993022143003427,0.6133586234219331,0.3964618396065454,0.5741738112662533,0.40242,6.138860794665187,0.5748800000000001,4.998304799326412,0.40242,3.0819175027870647,0.48044
2021-05-08 11:00:00,2021-05-08 00:00:00,11,5.751083333333334,0.9805555555555556,0.9631315279735176,0.6085887388390764,0.4150416429911167,0.5287504953638287,0.5748800000000001,6.7120527777777825,0.06159000000000001,6.138860794665187,0.5748800000000001,4.998304799326412,0.40242
2021-05-08 12:00:00,2021-05-08 00:00:00,12,4.34843333333336,0.7888888888888889,0.9594710704589136,0.7436735153174189,0.7452914862265899,0.6034301390594393,0.06159000000000001,5.751083333333334,0.93213,6.7120527777777825,0.06159000000000001,6.138860794665187,0.5748800000000001
2021-05-08 13:00:00,2021-05-08 00:00:00,13,4.375130979498871,0.6888888888888889,0.8886029367381106,0.7244818666816134,0.7042866491732322,0.5936493804460538,0.93213,4.34843333333336,0.8130499999999999,5.751083333333334,0.93213,6.7120527777777825,0.06159000000000001
2021-05-08 14:00:00,2021-05-08 00:00:00,14,3.5713651591289737,0.4805555555555555,0.7557940539770825,0.6497817163762746,0.6813828553787564,0.5006998336703856,0.8130499999999999,4.375130979498871,0.6241599999999999,4.34843333333336,0.8130499999999999,5.751083333333334,0.93213
2021-05-08 15:00:00,2021-05-08 00:00:00,15,3.0122777777777743,0.4611111111111111,0.5713086376237207,0.4434098176181919,0.5102037097349462,0.4036280600110409,0.6241599999999999,3.5713651591289737,0.40242,4.375130979498871,0.6241599999999999,4.34843333333336,0.8130499999999999
2021-05-08 16:00:00,2021-05-08 00:00:00,16,2.1440888888889083,0.26666666666666666,0.3512361026079457,0.2455824907855484,0.27735097386354823,0.2267397980222397,0.40242,3.0122777777777743,0.16425,3.5713651591289737,0.40242,4.375130979498871,0.6241599999999999
2021-05-08 17:00:00,2021-05-08 00:00:00,17,0.5772694444444811,0.05555555555555556,0.12596092403662845,0.07363120475547222,0.08425088517136134,0.06862636041144794,0.16425,2.1440888888889083,0.0,3.0122777777777743,0.16425,3.5713651591289737,0.40242
2021-05-09 06:00:00,2021-05-09 00:00:00,6,1.2574545454545452,0.15555555555555556,0.14912655938929448,0.08755024592084662,0.08399632540416985,0.08377431227368196,0.19088,0.0,0.41911000000000004,0.0,0.19088,0.0,0.0
2021-05-09 07:00:00,2021-05-09 00:00:00,7,2.687354085603112,0.3583333333333333,0.3763911014464816,0.2526169114241081,0.21583237619268344,0.23138445705825395,0.41911000000000004,1.2574545454545452,0.6390399999999999,0.0,0.41911000000000004,0.0,0.19088
2021-05-09 08:00:00,2021-05-09 00:00:00,8,4.508855555555547,0.6111111111111112,0.593369376070861,0.4244190093982476,0.4621558988418646,0.3845681999917582,0.6390399999999999,2.687354085603112,0.81747,1.2574545454545452,0.6390399999999999,0.0,0.41911000000000004
2021-05-09 09:00:00,2021-05-09 00:00:00,9,5.434288888888866,0.7694444444444444,0.7726557858906742,0.6482970972904015,0.6831805599828215,0.5423698328896902,0.81747,4.508855555555547,0.95026,2.687354085603112,0.81747,1.2574545454545452,0.6390399999999999
2021-05-09 10:00:00,2021-05-09 00:00:00,10,6.8693138888888985,0.9333333333333332,0.8989588365071044,0.6981704513211509,0.7264788882135739,0.5812346363604008,0.95026,5.434288888888866,1.0125,4.508855555555547,0.95026,2.687354085603112,0.81747
2021-05-09 11:00:00,2021-05-09 00:00:00,11,6.958498322147639,0.9583333333333334,0.9626023945667316,0.6429717294285764,0.7249428774482852,0.5624386032847946,1.0125,6.8693138888888985,1.0208,5.434288888888866,1.0125,4.508855555555547,0.95026
2021-05-09 12:00:00,2021-05-09 00:00:00,12,7.802463848720797,1.0083333333333333,0.9588926996827344,0.7320031804494689,0.7484731501038259,0.613418955531768,1.0208,6.958498322147639,0.93366,6.8693138888888985,1.0208,5.434288888888866,1.0125
2021-05-09 13:00:00,2021-05-09 00:00:00,13,7.326175000000006,0.9138888888888888,0.8881153530896387,0.7113827717350631,0.7026177587513817,0.6078058684194712,0.93366,7.802463848720797,0.77183,6.958498322147639,0.93366,6.8693138888888985,1.0208
2021-05-09 14:00:00,2021-05-09 00:00:00,14,6.022583333333326,0.7444444444444445,0.7555320503448182,0.6317282507944788,0.6644168403878784,0.4915532263081045,0.77183,7.326175000000006,0.6224400000000001,7.802463848720797,0.77183,6.958498322147639,0.93366
2021-05-09 15:00:00,2021-05-09 00:00:00,15,4.5242416666666605,0.5805555555555555,0.5713930489574411,0.4449506575327352,0.506502181064214,0.40048907174556136,0.6224400000000001,6.022583333333326,0.4108100000000001,7.326175000000006,0.6224400000000001,7.802463848720797,0.77183
2021-05-09 16:00:00,2021-05-09 00:00:00,16,2.599955244755246,0.34444444444444444,0.3517581505434379,0.2477071301745697,0.27694011378693384,0.2250883921933925,0.4108100000000001,4.5242416666666605,0.15769,6.022583333333326,0.4108100000000001,7.326175000000006,0.6224400000000001
2021-05-09 17:00:00,2021-05-09 00:00:00,17,0.4856975748930042,0.06944444444444445,0.12684820747783954,0.07263295686846781,0.08262147647485295,0.06744313114421277,0.15769,2.599955244755246,0.0,4.5242416666666605,0.15769,6.022583333333326,0.4108100000000001
2021-05-10 06:00:00,2021-05-10 00:00:00,6,1.1788222222222182,0.14722222222222225,0.1502941801628865,0.0931312959594241,0.0902016493537734,0.0891928249373098,0.1812,0.0,0.42005,0.0,0.1812,0.0,0.0
2021-05-10 07:00:00,2021-05-10 00:00:00,7,3.0964000000000107,0.3694444444444445,0.377175755486961,0.2607104509556681,0.2272667805929347,0.23550267269471745,0.42005,1.1788222222222182,0.6177199999999999,0.0,0.42005,0.0,0.1812
2021-05-10 08:00:00,2021-05-10 00:00:00,8,3.9833305555555336,0.4166666666666666,0.5936822416958061,0.4379849739748184,0.4738637143466238,0.3888257795578781,0.6177199999999999,3.0964000000000107,0.8071499999999999,1.1788222222222182,0.6177199999999999,0.0,0.42005
2021-05-10 09:00:00,2021-05-10 00:00:00,9,6.054656792936505,0.7333333333333334,0.7725652700032242,0.5610296961056714,0.6902883409268012,0.5446122977774162,0.8071499999999999,3.9833305555555336,0.9101,3.0964000000000107,0.8071499999999999,1.1788222222222182,0.6177199999999999
2021-05-10 10:00:00,2021-05-10 00:00:00,10,6.245591666666675,0.9611111111111108,0.8985695111093117,0.6456709620524298,0.743394666224924,0.592463731260403,0.9101,6.054656792936505,0.99658,3.9833305555555336,0.9101,3.0964000000000107,0.8071499999999999
2021-05-10 11:00:00,2021-05-10 00:00:00,11,6.075580808080808,0.7722222222222221,0.9620389065916364,0.6360964576148835,0.7439563300343306,0.5816482763883765,0.99658,6.245591666666675,1.0007,6.054656792936505,0.99658,3.9833305555555336,0.9101
2021-05-10 12:00:00,2021-05-10 00:00:00,12,4.8672750000000535,0.6194444444444445,0.9582911410268778,0.6397992355453775,0.7679803022313499,0.6173465975909657,1.0007,6.075580808080808,0.33769,6.245591666666675,1.0007,6.054656792936505,0.99658
2021-05-10 13:00:00,2021-05-10 00:00:00,13,5.443408333333336,0.8055555555555555,0.8876144957391429,0.6508025603627852,0.7184639739553829,0.6096211043027128,0.33769,4.8672750000000535,0.02471,6.075580808080808,0.33769,6.245591666666675,1.0007
2021-05-10 14:00:00,2021-05-10 00:00:00,14,5.01802222222222,0.5972222222222222,0.7552647050383975,0.5817820509686933,0.6703355274841469,0.4924646655216796,0.02471,5.443408333333336,0.16472,4.8672750000000535,0.02471,6.075580808080808,0.33769
2021-05-10 15:00:00,2021-05-10 00:00:00,15,4.263192329385212,0.4944444444444445,0.5714774564350626,0.5115676678524159,0.5118673108458742,0.4022885252136689,0.16472,5.01802222222222,0.07823999999999999,5.443408333333336,0.16472,4.8672750000000535,0.02471
2021-05-10 16:00:00,2021-05-10 00:00:00,16,3.5095755968169864,0.31388888888888883,0.3522824660193982,0.2846936143087284,0.2821818337132028,0.2264945485215696,0.07823999999999999,4.263192329385212,0.0,5.01802222222222,0.07823999999999999,5.443408333333336,0.16472
2021-05-11 06:00:00,2021-05-11 00:00:00,6,0.7978777777777801,0.12222222222222222,0.1513951946282326,0.09991963987040693,0.09496517722133926,0.09047537701480173,0.19392,0.0,0.42498,0.0,0.19392,0.0,0.0
2021-05-11 07:00:00,2021-05-11 00:00:00,7,1.9639277777777853,0.2111111111111111,0.3778881071998619,0.2773702134874782,0.2378707348864189,0.2376120314629997,0.42498,0.7978777777777801,0.62715,0.0,0.42498,0.0,0.19392
2021-05-11 08:00:00,2021-05-11 00:00:00,8,3.66110582306832,0.6638888888888889,0.5939294265902629,0.44199159506513536,0.4699738072874663,0.3813488021117458,0.62715,1.9639277777777853,0.7674300000000001,0.7978777777777801,0.62715,0.0,0.42498
2021-05-11 09:00:00,2021-05-11 00:00:00,9,5.803471603563491,0.7638888888888888,0.7724188984596488,0.6729960914299346,0.6934680836368419,0.5444023996997358,0.7674300000000001,3.66110582306832,0.8705799999999999,1.9639277777777853,0.7674300000000001,0.7978777777777801,0.62715
2021-05-11 10:00:00,2021-05-11 00:00:00,10,6.598988888888887,0.8444444444444444,0.8981355776968273,0.7416503575130033,0.7597750004407484,0.6007669900525451,0.8705799999999999,5.803471603563491,0.9531,3.66110582306832,0.8705799999999999,1.9639277777777853,0.7674300000000001
2021-05-11 11:00:00,2021-05-11 00:00:00,11,7.34880833333333,0.9611111111111108,0.9614424173789664,0.6947685855011079,0.7456680089835918,0.5935933458606378,0.9531,6.598988888888887,1.0108700000000002,5.803471603563491,0.9531,3.66110582306832,0.8705799999999999
2021-05-11 12:00:00,2021-05-11 00:00:00,12,6.98611944444442,0.9222222222222222,0.957667635771211,0.7342200867428768,0.8435305844596305,0.6239089920776902,1.0108700000000002,7.34880833333333,0.91184,6.598988888888887,1.0108700000000002,5.803471603563491,0.9531
2021-05-11 13:00:00,2021-05-11 00:00:00,13,6.5564368794326215,0.8694444444444444,0.88710137600542,0.7124256717727289,0.7535512674321745,0.6176900065645334,0.91184,6.98611944444442,0.11553,7.34880833333333,0.91184,6.598988888888887,1.0108700000000002
2021-05-11 14:00:00,2021-05-11 00:00:00,14,6.2801375245579285,0.7694444444444444,0.7549926979681526,0.6305645749461697,0.6438833446975372,0.5022600430739311,0.11553,6.5564368794326215,0.17742,6.98611944444442,0.11553,7.34880833333333,0.91184
2021-05-11 15:00:00,2021-05-11 00:00:00,15,4.769491666666688,0.4972222222222222,0.5715621328743422,0.5074995193800577,0.4832500218703854,0.4025619839506862,0.17742,6.2801375245579285,0.05776,6.5564368794326215,0.17742,6.98611944444442,0.11553
2021-05-11 16:00:00,2021-05-11 00:00:00,16,2.8505722222222185,0.3333333333333333,0.3528088822132635,0.2842915929087837,0.2774649110039624,0.2304897030126201,0.05776,4.769491666666688,0.18567,6.2801375245579285,0.05776,6.5564368794326215,0.17742
2021-05-11 17:00:00,2021-05-11 00:00:00,17,0.4930888888888633,0.08888888888888889,0.12863088170509648,0.08419896332521279,0.08078237806672839,0.0665230645786058,0.18567,2.8505722222222185,0.0,4.769491666666688,0.18567,6.2801375245579285,0.05776
