TIME_TO_INTERVAL,date,hour,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(TWC),Radiation(SDv3)(OWM),Radiation(SDv3)(MSM),Radiation(today)(CWB),Radiation(today)(IBM),Radiation(today)(OWM),minute,pre_Power_15,pre_Radiation_15,pre_Power_30,Radiation_0,pre_Power_45,next_Radiation_15
2022-05-14 00:30:00,2022-05-14,0,0.0299111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.029988888888889183,0.0,0.030000000000000294,0.0,0.0,0.0
2022-05-14 00:45:00,2022-05-14,0,0.02212222222222189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0299111111111114,0.0,0.029988888888889183,0.0,0.030000000000000294,0.0
2022-05-14 01:00:00,2022-05-14,1,0.02171111111111084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02212222222222189,0.0,0.0299111111111114,0.0,0.029988888888889183,0.0
2022-05-14 01:15:00,2022-05-14,1,0.02183333333333306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02171111111111084,0.0,0.02212222222222189,0.0,0.0299111111111114,0.0
2022-05-14 01:30:00,2022-05-14,1,0.022844444444444213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.02183333333333306,0.0,0.02171111111111084,0.0,0.02212222222222189,0.0
2022-05-14 01:45:00,2022-05-14,1,0.0229588431590654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.022844444444444213,0.0,0.02183333333333306,0.0,0.02171111111111084,0.0
2022-05-14 02:00:00,2022-05-14,2,0.02238888888888867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0229588431590654,0.0,0.022844444444444213,0.0,0.02183333333333306,0.0
2022-05-14 02:15:00,2022-05-14,2,0.023166666666666464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02238888888888867,0.0,0.0229588431590654,0.0,0.022844444444444213,0.0
2022-05-14 02:30:00,2022-05-14,2,0.023133333333333124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.023166666666666464,0.0,0.02238888888888867,0.0,0.0229588431590654,0.0
2022-05-14 02:45:00,2022-05-14,2,0.024477777777777588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.023133333333333124,0.0,0.023166666666666464,0.0,0.02238888888888867,0.0
2022-05-14 03:00:00,2022-05-14,3,0.02473333333333318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.024477777777777588,0.0,0.023133333333333124,0.0,0.023166666666666464,0.0
2022-05-14 03:15:00,2022-05-14,3,0.02515555555555547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02473333333333318,0.0,0.024477777777777588,0.0,0.023133333333333124,0.0
2022-05-14 03:30:00,2022-05-14,3,0.025288888888888816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.02515555555555547,0.0,0.02473333333333318,0.0,0.024477777777777588,0.0
2022-05-14 03:45:00,2022-05-14,3,0.026011111111111054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.025288888888888816,0.0,0.02515555555555547,0.0,0.02473333333333318,0.0
2022-05-14 04:00:00,2022-05-14,4,0.02784444444444456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.026011111111111054,0.0,0.025288888888888816,0.0,0.02515555555555547,0.0
2022-05-14 04:15:00,2022-05-14,4,0.027433333333333403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02784444444444456,0.0,0.026011111111111054,0.0,0.025288888888888816,0.0
2022-05-14 04:30:00,2022-05-14,4,0.02725555555555562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.027433333333333403,0.0,0.02784444444444456,0.0,0.026011111111111054,0.0
2022-05-14 04:45:00,2022-05-14,4,0.027122222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.02725555555555562,0.0,0.027433333333333403,0.0,0.02784444444444456,0.011894031219542514
2022-05-14 05:00:00,2022-05-14,5,0.023677777777777586,0.005555555555555557,0.010311227,0.011894031219542514,0.0,0.01424481778523614,0.0,0.011894031219542514,0.0,0.01424481778523614,0,0.027122222222222225,0.0,0.02725555555555562,0.011894031219542514,0.027433333333333403,0.011894031219542514
2022-05-14 05:15:00,2022-05-14,5,0.023971078976640563,0.005555555555555557,0.010311227,0.011894031219542514,0.0,0.01424481778523614,0.0,0.011894031219542514,0.0,0.01424481778523614,15,0.023677777777777586,0.011894031219542514,0.027122222222222225,0.011894031219542514,0.02725555555555562,0.011894031219542514
2022-05-14 05:30:00,2022-05-14,5,0.022744444444444213,0.005555555555555557,0.010311227,0.011894031219542514,0.0,0.01424481778523614,0.0,0.011894031219542514,0.0,0.01424481778523614,30,0.023971078976640563,0.011894031219542514,0.023677777777777586,0.011894031219542514,0.027122222222222225,0.011894031219542514
2022-05-14 05:45:00,2022-05-14,5,0.02368888888888868,0.005555555555555557,0.010311227,0.011894031219542514,0.0,0.01424481778523614,0.0,0.011894031219542514,0.0,0.01424481778523614,45,0.022744444444444213,0.011894031219542514,0.023971078976640563,0.011894031219542514,0.023677777777777586,0.03793654770394917
2022-05-14 06:00:00,2022-05-14,6,0.02579999999999996,0.019444444444444445,0.153916517,0.03793654770394917,0.0448806210714026,0.0838675681881004,0.0,0.03793654770394917,0.0448806210714026,0.08386756818810039,0,0.02368888888888868,0.011894031219542514,0.022744444444444213,0.03793654770394917,0.023971078976640563,0.03793654770394917
2022-05-14 06:15:00,2022-05-14,6,0.024560622914349163,0.019444444444444445,0.153916517,0.03793654770394917,0.0448806210714026,0.08386756818810039,0.0,0.03793654770394917,0.0448806210714026,0.08386756818810039,15,0.02579999999999996,0.03793654770394917,0.02368888888888868,0.03793654770394917,0.022744444444444213,0.03793654770394917
2022-05-14 06:30:00,2022-05-14,6,0.02533333333333319,0.019444444444444445,0.153916517,0.03793654770394917,0.0448806210714026,0.08386756818810039,0.0,0.03793654770394917,0.0448806210714026,0.08386756818810039,30,0.024560622914349163,0.03793654770394917,0.02579999999999996,0.03793654770394917,0.02368888888888868,0.03793654770394917
2022-05-14 06:45:00,2022-05-14,6,0.1816111111111122,0.019444444444444445,0.153916517,0.03793654770394917,0.0448806210714026,0.08386756818810039,0.0,0.03793654770394917,0.0448806210714026,0.08386756818810039,45,0.02533333333333319,0.03793654770394917,0.024560622914349163,0.03793654770394917,0.02579999999999996,0.05694682165778424
2022-05-14 07:00:00,2022-05-14,7,0.4819000000000017,0.041666666666666664,0.37924333200000004,0.05694682165778424,0.0512947406042642,0.1951214374030457,0.0,0.05694682165778424,0.0512947406042642,0.1951214374030457,0,0.1816111111111122,0.03793654770394917,0.02533333333333319,0.05694682165778424,0.024560622914349163,0.05694682165778424
2022-05-14 07:15:00,2022-05-14,7,0.1828888888888851,0.041666666666666664,0.37924333200000004,0.05694682165778424,0.0512947406042642,0.1951214374030457,0.0,0.05694682165778424,0.0512947406042642,0.1951214374030457,15,0.4819000000000017,0.05694682165778424,0.1816111111111122,0.05694682165778424,0.02533333333333319,0.05694682165778424
2022-05-14 07:30:00,2022-05-14,7,0.1731444444444434,0.041666666666666664,0.37924333200000004,0.05694682165778424,0.0512947406042642,0.1951214374030457,0.0,0.05694682165778424,0.0512947406042642,0.1951214374030457,30,0.1828888888888851,0.05694682165778424,0.4819000000000017,0.05694682165778424,0.1816111111111122,0.05694682165778424
2022-05-14 07:45:00,2022-05-14,7,0.15945555555555616,0.041666666666666664,0.37924333200000004,0.05694682165778424,0.0512947406042642,0.1951214374030457,0.0,0.05694682165778424,0.0512947406042642,0.1951214374030457,45,0.1731444444444434,0.05694682165778424,0.1828888888888851,0.05694682165778424,0.4819000000000017,0.09894945475621388
2022-05-14 08:00:00,2022-05-14,8,0.3193333333333324,0.03333333333333333,0.594004207,0.09894945475621388,0.08802694328037729,0.3540750677717029,0.00483,0.09894945475621388,0.08802694328037729,0.3540750677717029,0,0.15945555555555616,0.05694682165778424,0.1731444444444434,0.09894945475621388,0.1828888888888851,0.09894945475621388
2022-05-14 08:15:00,2022-05-14,8,0.3535444444444452,0.03333333333333333,0.594004207,0.09894945475621388,0.08802694328037729,0.3540750677717029,0.00483,0.09894945475621388,0.08802694328037729,0.3540750677717029,15,0.3193333333333324,0.09894945475621388,0.15945555555555616,0.09894945475621388,0.1731444444444434,0.09894945475621388
2022-05-14 08:30:00,2022-05-14,8,0.2316666666666687,0.03333333333333333,0.594004207,0.09894945475621388,0.08802694328037729,0.3540750677717029,0.00483,0.09894945475621388,0.08802694328037729,0.3540750677717029,30,0.3535444444444452,0.09894945475621388,0.3193333333333324,0.09894945475621388,0.15945555555555616,0.09894945475621388
2022-05-14 08:45:00,2022-05-14,8,0.3349111111111113,0.03333333333333333,0.594004207,0.09894945475621388,0.08802694328037729,0.3540750677717029,0.00483,0.09894945475621388,0.08802694328037729,0.3540750677717029,45,0.2316666666666687,0.09894945475621388,0.3535444444444452,0.09894945475621388,0.3193333333333324,0.1908290324384992
2022-05-14 09:00:00,2022-05-14,9,0.6735555555555561,0.08888888888888889,0.771444314,0.1908290324384992,0.14191402618115306,0.489213763130547,0.007240000000000002,0.1908290324384992,0.14191402618115306,0.489213763130547,0,0.3349111111111113,0.09894945475621388,0.2316666666666687,0.1908290324384992,0.3535444444444452,0.1908290324384992
2022-05-14 09:15:00,2022-05-14,9,0.9676666666666658,0.08888888888888889,0.771444314,0.1908290324384992,0.14191402618115306,0.489213763130547,0.007240000000000002,0.1908290324384992,0.14191402618115306,0.489213763130547,15,0.6735555555555561,0.1908290324384992,0.3349111111111113,0.1908290324384992,0.2316666666666687,0.1908290324384992
2022-05-14 09:30:00,2022-05-14,9,0.8876555555555593,0.08888888888888889,0.771444314,0.1908290324384992,0.14191402618115306,0.489213763130547,0.007240000000000002,0.1908290324384992,0.14191402618115306,0.489213763130547,30,0.9676666666666658,0.1908290324384992,0.6735555555555561,0.1908290324384992,0.3349111111111113,0.1908290324384992
2022-05-14 09:45:00,2022-05-14,9,1.0744666666666671,0.08888888888888889,0.771444314,0.1908290324384992,0.14191402618115306,0.489213763130547,0.007240000000000002,0.1908290324384992,0.14191402618115306,0.489213763130547,45,0.8876555555555593,0.1908290324384992,0.9676666666666658,0.1908290324384992,0.6735555555555561,0.22800798999379265
2022-05-14 10:00:00,2022-05-14,10,1.3121666666666756,0.16666666666666666,0.896423779,0.22800798999379265,0.15299491938281307,0.609023875766822,0.00965,0.22800798999379265,0.15299491938281307,0.609023875766822,0,1.0744666666666671,0.1908290324384992,0.8876555555555593,0.22800798999379265,0.9676666666666658,0.22800798999379265
2022-05-14 10:15:00,2022-05-14,10,2.0198888888888824,0.16666666666666666,0.896423779,0.22800798999379265,0.15299491938281307,0.609023875766822,0.00965,0.22800798999379265,0.15299491938281307,0.609023875766822,15,1.3121666666666756,0.22800798999379265,1.0744666666666671,0.22800798999379265,0.8876555555555593,0.22800798999379265
2022-05-14 10:30:00,2022-05-14,10,2.7023555555555543,0.16666666666666666,0.896423779,0.22800798999379265,0.15299491938281307,0.609023875766822,0.00965,0.22800798999379265,0.15299491938281307,0.609023875766822,30,2.0198888888888824,0.22800798999379265,1.3121666666666756,0.22800798999379265,1.0744666666666671,0.22800798999379265
2022-05-14 10:45:00,2022-05-14,10,1.5836777777777766,0.16666666666666666,0.896423779,0.22800798999379265,0.15299491938281307,0.609023875766822,0.00965,0.22800798999379265,0.15299491938281307,0.609023875766822,45,2.7023555555555543,0.22800798999379265,2.0198888888888824,0.22800798999379265,1.3121666666666756,0.2414883082819116
2022-05-14 11:00:00,2022-05-14,11,1.318676307007778,0.15555555555555556,0.959350542,0.2414883082819116,0.15868225438537553,0.6393628921720756,0.00965,0.2414883082819116,0.15868225438537553,0.6393628921720756,0,1.5836777777777766,0.22800798999379265,2.7023555555555543,0.2414883082819116,2.0198888888888824,0.2414883082819116
2022-05-14 11:15:00,2022-05-14,11,1.3661666666666572,0.15555555555555556,0.959350542,0.2414883082819116,0.15868225438537553,0.6393628921720756,0.00965,0.2414883082819116,0.15868225438537553,0.6393628921720756,15,1.318676307007778,0.2414883082819116,1.5836777777777766,0.2414883082819116,2.7023555555555543,0.2414883082819116
2022-05-14 11:30:00,2022-05-14,11,1.6115333333333297,0.15555555555555556,0.959350542,0.2414883082819116,0.15868225438537553,0.6393628921720756,0.00965,0.2414883082819116,0.15868225438537553,0.6393628921720756,30,1.3661666666666572,0.2414883082819116,1.318676307007778,0.2414883082819116,1.5836777777777766,0.2414883082819116
2022-05-14 11:45:00,2022-05-14,11,1.9905222222222425,0.15555555555555556,0.959350542,0.2414883082819116,0.15868225438537553,0.6393628921720756,0.00965,0.2414883082819116,0.15868225438537553,0.6393628921720756,45,1.6115333333333297,0.2414883082819116,1.3661666666666572,0.2414883082819116,1.318676307007778,0.15138595251362774
2022-05-14 12:00:00,2022-05-14,12,1.7129444444444484,0.2277777777777777,0.955575796,0.15138595251362774,0.20475172521471524,0.6588046137543939,0.014480000000000003,0.15138595251362774,0.20475172521471524,0.6588046137543939,0,1.9905222222222425,0.2414883082819116,1.6115333333333297,0.15138595251362774,1.3661666666666572,0.15138595251362774
2022-05-14 12:15:00,2022-05-14,12,1.2474222222222209,0.2277777777777777,0.955575796,0.15138595251362774,0.20475172521471524,0.6588046137543939,0.014480000000000003,0.15138595251362774,0.20475172521471524,0.6588046137543939,15,1.7129444444444484,0.15138595251362774,1.9905222222222425,0.15138595251362774,1.6115333333333297,0.15138595251362774
2022-05-14 12:30:00,2022-05-14,12,2.7340444444444425,0.2277777777777777,0.955575796,0.15138595251362774,0.20475172521471524,0.6588046137543939,0.014480000000000003,0.15138595251362774,0.20475172521471524,0.6588046137543939,30,1.2474222222222209,0.15138595251362774,1.7129444444444484,0.15138595251362774,1.9905222222222425,0.15138595251362774
2022-05-14 12:45:00,2022-05-14,12,1.9411444444444488,0.2277777777777777,0.955575796,0.15138595251362774,0.20475172521471524,0.6588046137543939,0.014480000000000003,0.15138595251362774,0.20475172521471524,0.6588046137543939,45,2.7340444444444425,0.15138595251362774,1.2474222222222209,0.15138595251362774,1.7129444444444484,0.11813682934902095
2022-05-14 13:00:00,2022-05-14,13,1.4556777777777976,0.2111111111111111,0.8853893359999999,0.11813682934902095,0.15983441608693166,0.5893708102966875,0.014480000000000003,0.11813682934902095,0.15983441608693166,0.5893708102966875,0,1.9411444444444488,0.15138595251362774,2.7340444444444425,0.11813682934902095,1.2474222222222209,0.11813682934902095
2022-05-14 13:15:00,2022-05-14,13,1.9564999999999904,0.2111111111111111,0.8853893359999999,0.11813682934902095,0.15983441608693166,0.5893708102966875,0.014480000000000003,0.11813682934902095,0.15983441608693166,0.5893708102966875,15,1.4556777777777976,0.11813682934902095,1.9411444444444488,0.11813682934902095,2.7340444444444425,0.11813682934902095
2022-05-14 13:30:00,2022-05-14,13,2.51694444444443,0.2111111111111111,0.8853893359999999,0.11813682934902095,0.15983441608693166,0.5893708102966875,0.014480000000000003,0.11813682934902095,0.15983441608693166,0.5893708102966875,30,1.9564999999999904,0.11813682934902095,1.4556777777777976,0.11813682934902095,1.9411444444444488,0.11813682934902095
2022-05-14 13:45:00,2022-05-14,13,2.1378777777777844,0.2111111111111111,0.8853893359999999,0.11813682934902095,0.15983441608693166,0.5893708102966875,0.014480000000000003,0.11813682934902095,0.15983441608693166,0.5893708102966875,45,2.51694444444443,0.11813682934902095,1.9564999999999904,0.11813682934902095,1.4556777777777976,0.1207121267437104
2022-05-14 14:00:00,2022-05-14,14,1.7898888888888893,0.18611111111111112,0.754017002,0.1207121267437104,0.15936332280421686,0.4819681274945999,0.007240000000000002,0.1207121267437104,0.15936332280421686,0.4819681274945999,0,2.1378777777777844,0.11813682934902095,2.51694444444443,0.1207121267437104,1.9564999999999904,0.1207121267437104
2022-05-14 14:15:00,2022-05-14,14,1.649644444444449,0.18611111111111112,0.754017002,0.1207121267437104,0.15936332280421686,0.4819681274945999,0.007240000000000002,0.1207121267437104,0.15936332280421686,0.4819681274945999,15,1.7898888888888893,0.1207121267437104,2.1378777777777844,0.1207121267437104,2.51694444444443,0.1207121267437104
2022-05-14 14:30:00,2022-05-14,14,2.066100000000004,0.18611111111111112,0.754017002,0.1207121267437104,0.15936332280421686,0.4819681274945999,0.007240000000000002,0.1207121267437104,0.15936332280421686,0.4819681274945999,30,1.649644444444449,0.1207121267437104,1.7898888888888893,0.1207121267437104,2.1378777777777844,0.1207121267437104
2022-05-14 14:45:00,2022-05-14,14,2.6449666666666483,0.18611111111111112,0.754017002,0.1207121267437104,0.15936332280421686,0.4819681274945999,0.007240000000000002,0.1207121267437104,0.15936332280421686,0.4819681274945999,45,2.066100000000004,0.1207121267437104,1.649644444444449,0.1207121267437104,1.7898888888888893,0.09734003034079514
2022-05-14 15:00:00,2022-05-14,15,1.8151777777777696,0.16666666666666666,0.571634019,0.09734003034079514,0.10815985541629962,0.3752785199498209,0.01207,0.09734003034079514,0.10815985541629962,0.3752785199498209,0,2.6449666666666483,0.1207121267437104,2.066100000000004,0.09734003034079514,1.649644444444449,0.09734003034079514
2022-05-14 15:15:00,2022-05-14,15,1.6239888888888805,0.16666666666666666,0.571634019,0.09734003034079514,0.10815985541629962,0.3752785199498209,0.01207,0.09734003034079514,0.10815985541629962,0.3752785199498209,15,1.8151777777777696,0.09734003034079514,2.6449666666666483,0.09734003034079514,2.066100000000004,0.09734003034079514
2022-05-14 15:30:00,2022-05-14,15,1.4304111111111248,0.16666666666666666,0.571634019,0.09734003034079514,0.10815985541629962,0.3752785199498209,0.01207,0.09734003034079514,0.10815985541629962,0.3752785199498209,30,1.6239888888888805,0.09734003034079514,1.8151777777777696,0.09734003034079514,2.6449666666666483,0.09734003034079514
2022-05-14 15:45:00,2022-05-14,15,1.2945666666666586,0.16666666666666666,0.571634019,0.09734003034079514,0.10815985541629962,0.3752785199498209,0.01207,0.09734003034079514,0.10815985541629962,0.3752785199498209,45,1.4304111111111248,0.09734003034079514,1.6239888888888805,0.09734003034079514,1.8151777777777696,0.05296467312980618
2022-05-14 16:00:00,2022-05-14,16,1.4620222222222303,0.10277777777777776,0.354154921,0.05296467312980618,0.06145725023678385,0.19422940460482774,0.00965,0.05296467312980618,0.06145725023678385,0.19422940460482774,0,1.2945666666666586,0.09734003034079514,1.4304111111111248,0.05296467312980618,1.6239888888888805,0.05296467312980618
2022-05-14 16:15:00,2022-05-14,16,1.1441555555555538,0.10277777777777776,0.354154921,0.05296467312980618,0.06145725023678385,0.19422940460482774,0.00965,0.05296467312980618,0.06145725023678385,0.19422940460482774,15,1.4620222222222303,0.05296467312980618,1.2945666666666586,0.05296467312980618,1.4304111111111248,0.05296467312980618
2022-05-14 16:30:00,2022-05-14,16,0.7184111111111083,0.10277777777777776,0.354154921,0.05296467312980618,0.06145725023678385,0.19422940460482774,0.00965,0.05296467312980618,0.06145725023678385,0.19422940460482774,30,1.1441555555555538,0.05296467312980618,1.4620222222222303,0.05296467312980618,1.2945666666666586,0.05296467312980618
2022-05-14 16:45:00,2022-05-14,16,0.6126555555555562,0.10277777777777776,0.354154921,0.05296467312980618,0.06145725023678385,0.19422940460482774,0.00965,0.05296467312980618,0.06145725023678385,0.19422940460482774,45,0.7184111111111083,0.05296467312980618,1.1441555555555538,0.05296467312980618,1.4620222222222303,0.025537648490218143
2022-05-14 17:00:00,2022-05-14,17,0.5076555555555609,0.025,0.131050209,0.025537648490218143,0.03076564629347165,0.06021844346391286,0.0024100000000000007,0.025537648490218143,0.03076564629347165,0.06021844346391288,0,0.6126555555555562,0.05296467312980618,0.7184111111111083,0.025537648490218143,1.1441555555555538,0.025537648490218143
2022-05-14 17:15:00,2022-05-14,17,0.2074444444444455,0.025,0.131050209,0.025537648490218143,0.03076564629347165,0.06021844346391288,0.0024100000000000002,0.025537648490218143,0.03076564629347165,0.06021844346391288,15,0.5076555555555609,0.025537648490218143,0.6126555555555562,0.025537648490218143,0.7184111111111083,0.025537648490218143
2022-05-14 17:30:00,2022-05-14,17,0.02038888888888856,0.025,0.131050209,0.025537648490218143,0.03076564629347165,0.06021844346391288,0.0024100000000000002,0.025537648490218143,0.03076564629347165,0.06021844346391288,30,0.2074444444444455,0.025537648490218143,0.5076555555555609,0.025537648490218143,0.6126555555555562,0.025537648490218143
2022-05-14 17:45:00,2022-05-14,17,0.019999999999999667,0.025,0.131050209,0.025537648490218143,0.03076564629347165,0.06021844346391288,0.0024100000000000002,0.025537648490218143,0.03076564629347165,0.06021844346391288,45,0.02038888888888856,0.025537648490218143,0.2074444444444455,0.025537648490218143,0.5076555555555609,0.0047707556304191785
2022-05-14 18:00:00,2022-05-14,18,0.02013333333333301,0.0,0.005565118000000008,0.00477075563041918,0.001168848790727331,0.00532378888531479,0.0,0.0047707556304191785,0.0011688487907273314,0.005323788885314792,0,0.019999999999999667,0.025537648490218143,0.02038888888888856,0.0047707556304191785,0.2074444444444455,0.0047707556304191785
2022-05-14 18:15:00,2022-05-14,18,0.020377777777777457,0.0,0.005565118000000001,0.0047707556304191785,0.0011688487907273314,0.005323788885314792,0.0,0.0047707556304191785,0.0011688487907273314,0.005323788885314792,15,0.02013333333333301,0.0047707556304191785,0.019999999999999667,0.0047707556304191785,0.02038888888888856,0.0047707556304191785
2022-05-14 18:30:00,2022-05-14,18,0.020777777777777458,0.0,0.005565118000000001,0.0047707556304191785,0.0011688487907273314,0.005323788885314792,0.0,0.0047707556304191785,0.0011688487907273314,0.005323788885314792,30,0.020377777777777457,0.0047707556304191785,0.02013333333333301,0.0047707556304191785,0.019999999999999667,0.0047707556304191785
2022-05-14 18:45:00,2022-05-14,18,0.021322222222221947,0.0,0.005565118000000001,0.0047707556304191785,0.0011688487907273314,0.005323788885314792,0.0,0.0047707556304191785,0.0011688487907273314,0.005323788885314792,45,0.020777777777777458,0.0047707556304191785,0.020377777777777457,0.0047707556304191785,0.02013333333333301,0.0
2022-05-14 19:00:00,2022-05-14,19,0.021533333333333026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.021322222222221947,0.0047707556304191785,0.020777777777777458,0.0,0.020377777777777457,0.0
2022-05-14 19:15:00,2022-05-14,19,0.02169999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.021533333333333026,0.0,0.021322222222221947,0.0,0.020777777777777458,0.0
2022-05-14 19:30:00,2022-05-14,19,0.02323333333333311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.02169999999999973,0.0,0.021533333333333026,0.0,0.021322222222221947,0.0
2022-05-14 19:45:00,2022-05-14,19,0.023922222222222067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.02323333333333311,0.0,0.02169999999999973,0.0,0.021533333333333026,0.0
2022-05-14 20:00:00,2022-05-14,20,0.024933333333333245,0.0,0.0,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,0,0.023922222222222067,0.0,0.02323333333333311,0.0,0.02169999999999973,0.0
2022-05-14 20:15:00,2022-05-14,20,0.02680000000000004,0.0,0.0,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,15,0.024933333333333245,0.0,0.023922222222222067,0.0,0.02323333333333311,0.0
2022-05-14 20:30:00,2022-05-14,20,0.02698888888888894,0.0,0.0,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,30,0.02680000000000004,0.0,0.024933333333333245,0.0,0.023922222222222067,0.0
2022-05-14 20:45:00,2022-05-14,20,0.02808888888888901,0.0,0.0,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,45,0.02698888888888894,0.0,0.02680000000000004,0.0,0.024933333333333245,0.0
2022-05-14 21:00:00,2022-05-14,21,0.028788888888889086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02808888888888901,0.0,0.02698888888888894,0.0,0.02680000000000004,0.0
2022-05-14 21:15:00,2022-05-14,21,0.029500000000000262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.028788888888889086,0.0,0.02808888888888901,0.0,0.02698888888888894,0.0
2022-05-14 21:30:00,2022-05-14,21,0.029400000000000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.029500000000000262,0.0,0.028788888888889086,0.0,0.02808888888888901,0.0
2022-05-14 21:45:00,2022-05-14,21,0.028877777777777988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.029400000000000214,0.0,0.029500000000000262,0.0,0.028788888888889086,0.0
2022-05-14 22:00:00,2022-05-14,22,0.02978888888888917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.028877777777777988,0.0,0.029400000000000214,0.0,0.029500000000000262,0.0
2022-05-14 22:15:00,2022-05-14,22,0.029933333333333624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.02978888888888917,0.0,0.028877777777777988,0.0,0.029400000000000214,0.0
2022-05-14 22:30:00,2022-05-14,22,0.029966666666666964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.029933333333333624,0.0,0.02978888888888917,0.0,0.028877777777777988,0.0
2022-05-14 22:45:00,2022-05-14,22,0.029988888888889183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.029966666666666964,0.0,0.029933333333333624,0.0,0.02978888888888917,0.0
2022-05-14 23:00:00,2022-05-14,23,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029988888888889183,0.0,0.029966666666666964,0.0,0.029933333333333624,0.0
2022-05-14 23:15:00,2022-05-14,23,0.030000000000000263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.029988888888889183,0.0,0.029966666666666964,0.0
2022-05-14 23:30:00,2022-05-14,23,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000263,0.0,0.030000000000000294,0.0,0.029988888888889183,0.0
2022-05-14 23:45:00,2022-05-14,23,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.030000000000000294,0.0,0.030000000000000263,0.0,0.030000000000000294,0.0
2022-05-15 00:00:00,2022-05-15,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-15 00:15:00,2022-05-15,0,0.030000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.030000000000000294,0.0,0.0,0.0,0.0,0.0
2022-05-15 00:30:00,2022-05-15,0,0.026322222222222053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.030000000000000294,0.0,0.030000000000000294,0.0,0.0,0.0
2022-05-15 00:45:00,2022-05-15,0,0.0263888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.026322222222222053,0.0,0.030000000000000294,0.0,0.030000000000000294,0.0
2022-05-15 01:00:00,2022-05-15,1,0.028377777777777963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0263888888888889,0.0,0.026322222222222053,0.0,0.030000000000000294,0.0
2022-05-15 01:15:00,2022-05-15,1,0.02601111111111109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.028377777777777963,0.0,0.0263888888888889,0.0,0.026322222222222053,0.0
