,Date,Hour,Current,Frequency,Voltage,kP,kQ,TIME_TO_INTERVAL
559,2022-04-22,22,0.7787333333333665,59.92930833333319,226.60328055555541,0.030000000000000925,0.5284583333333109,2022-04-22 22:00:00
560,2022-04-22,23,0.7716666666666798,60.00469999999997,224.68861666666652,0.030000000000000925,0.5208666666666508,2022-04-22 23:00:00
561,2022-04-23,0,0.7722722222222106,59.97529999999997,224.92957777777693,0.030000000000000925,0.5209416666666508,2022-04-23 00:00:00
562,2022-04-23,1,0.774327777777795,60.0185638888889,225.10339166666648,0.030000000000000925,0.5220944444444277,2022-04-23 01:00:00
563,2022-04-23,2,0.778044444444477,60.07323611111111,225.8841916666675,0.030000000000000925,0.5267416666666458,2022-04-23 02:00:00
564,2022-04-23,3,0.7760777777777607,60.02530555555551,225.60006388888897,0.030000000000000925,0.5251777777777586,2022-04-23 03:00:00
565,2022-04-23,4,0.7719083333333363,59.986658333333374,224.83226666666656,0.030000000000000925,0.5203194444444291,2022-04-23 04:00:00
566,2022-04-23,5,0.7712833333333291,59.97805555555549,224.31968333333347,0.030000000000000925,0.5198194444444294,2022-04-23 05:00:00
567,2022-04-23,6,0.774433333333326,59.989019444444224,224.15493333333373,0.030000000000000925,0.520319444444429,2022-04-23 06:00:00
568,2022-04-23,7,0.7721361111111211,60.018133333333296,223.66522500000056,0.02996111111111203,0.5171222222222089,2022-04-23 07:00:00
569,2022-04-23,8,0.8528416666666646,60.005327777777616,224.32050000000004,0.14965000000000078,0.49198888888886877,2022-04-23 08:00:00
570,2022-04-23,9,2.298852777777774,59.99804166666653,223.33138055555676,1.50198055555557,0.3242694444444357,2022-04-23 09:00:00
571,2022-04-23,10,8.84099444444443,60.01681666666658,223.52873888888874,5.869533333333347,0.817463888888876,2022-04-23 10:00:00
572,2022-04-23,11,10.552758333333315,59.97986944444464,223.51333611111144,7.013794444444406,0.8746888888888965,2022-04-23 11:00:00
573,2022-04-23,12,8.908383333333347,59.97004999999996,224.461044444444,5.938138888888877,0.8343999999999937,2022-04-23 12:00:00
574,2022-04-23,13,6.559280555555546,60.04175277777768,225.5524250000003,4.384622222222243,0.6682750000000097,2022-04-23 13:00:00
575,2022-04-23,14,7.238316666666663,60.03243055555543,226.46103055555474,4.85846944444443,0.7565000000000078,2022-04-23 14:00:00
576,2022-04-23,15,6.454625000000011,59.9752083333334,226.15133611111122,4.3278277777777605,0.6837305555555475,2022-04-23 15:00:00
577,2022-04-23,16,3.0887861111111055,60.011363888888994,226.78567777777818,2.0470916666666716,0.44741944444443427,2022-04-23 16:00:00
578,2022-04-23,17,1.0151555555555656,59.988252777777696,225.96891388888884,0.5897666666666641,0.3229444444444467,2022-04-23 17:00:00
579,2022-04-23,18,0.7491166666666538,59.96911944444448,225.14022777777777,0.04003333333333417,0.503283333333318,2022-04-23 18:00:00
580,2022-04-23,19,0.7723916666666722,59.974622222222145,224.96505277777723,0.029986111111112036,0.521297222222206,2022-04-23 19:00:00
581,2022-04-23,20,0.7758833333333527,59.98338888888898,225.6023055555558,0.030000000000000925,0.523499999999982,2022-04-23 20:00:00
582,2022-04-23,21,0.7755277777777716,60.00198333333309,225.34530277777765,0.02999722222222315,0.524205555555537,2022-04-23 21:00:00
583,2022-04-23,22,0.7753111111111375,59.998297222222384,225.36838333333336,0.030000000000000925,0.5232416666666487,2022-04-23 22:00:00
584,2022-04-23,23,0.772080555555541,60.04572222222217,224.4179472222216,0.030000000000000925,0.5199499999999854,2022-04-23 23:00:00
585,2022-04-24,0,0.7741833333333507,60.06661388888907,224.94855000000067,0.030000000000000925,0.5214805555555391,2022-04-24 00:00:00
586,2022-04-24,1,0.7757611111111348,59.971291666666716,225.4909722222228,0.030000000000000925,0.523236111111093,2022-04-24 01:00:00
587,2022-04-24,2,0.7784777777778058,60.014988888888894,226.05254166666683,0.030000000000000925,0.5281944444444224,2022-04-24 02:00:00
588,2022-04-24,3,0.77950555555559,60.027411111111135,226.5526055555557,0.030000000000000925,0.5293249999999771,2022-04-24 03:00:00
589,2022-04-24,4,0.7798027777778124,60.024608333333404,226.79264166666658,0.030000000000000925,0.5296666666666435,2022-04-24 04:00:00
590,2022-04-24,5,0.778869444444459,60.0057277777778,225.93763611111117,0.02996111111111203,0.5271638888888681,2022-04-24 05:00:00
591,2022-04-24,6,1.3129055555555411,60.04039166666662,222.90441666666698,0.6039499999999997,0.4195194444444151,2022-04-24 06:00:00
592,2022-04-24,7,4.466658333333322,59.97056111111111,222.41294722222204,2.955136111111095,0.39203333333333906,2022-04-24 07:00:00
593,2022-04-24,8,6.599613888888896,59.958788888888854,223.46169722222209,4.392966666666687,0.5055944444444314,2022-04-24 08:00:00
594,2022-04-24,9,6.521766666666674,59.944594444444554,224.2317888888891,4.3497027777777975,0.5583194444444445,2022-04-24 09:00:00
595,2022-04-24,10,9.868277777777788,59.94946388888892,224.9713361111118,6.618494444444442,0.7091944444444293,2022-04-24 10:00:00
596,2022-04-24,11,10.805138888888925,60.00004166666669,225.50425833333367,7.2574222222222415,0.8124111111111125,2022-04-24 11:00:00
597,2022-04-24,12,8.556786111111082,60.05231666666636,224.15610555555565,5.7127361111111,0.6630472222222258,2022-04-24 12:00:00
598,2022-04-24,13,9.251902777777754,59.97280277777771,225.7576166666667,6.22863055555556,0.6753722222222278,2022-04-24 13:00:00
599,2022-04-24,14,8.313277777777763,60.00350833333333,225.62509444444566,5.593669444444457,0.6302805555555661,2022-04-24 14:00:00
600,2022-04-24,15,6.481202777777753,60.011663888888876,224.41552500000032,4.324852777777726,0.5728861111110953,2022-04-24 15:00:00
601,2022-04-24,16,3.517172222222252,59.968833333333286,223.94537222222215,2.3339694444444485,0.3646361111110989,2022-04-24 16:00:00
602,2022-04-24,17,0.8321277777777706,59.99816111111105,224.14942777777753,0.42942222222222726,0.30784166666665097,2022-04-24 17:00:00
603,2022-04-24,18,0.767852777777792,59.97548888888892,223.71745277777703,0.029666666666667573,0.5135722222222117,2022-04-24 18:00:00
604,2022-04-24,19,0.7693333333333188,60.010574999999875,223.71163888888847,0.02996111111111204,0.5144888888888771,2022-04-24 19:00:00
605,2022-04-24,20,0.7699083333333183,59.99541944444453,223.70405833333314,0.030000000000000925,0.514641666666655,2022-04-24 20:00:00
606,2022-04-24,21,0.7701333333333192,60.00461111111128,224.0714166666666,0.030000000000000925,0.5177611111110976,2022-04-24 21:00:00
607,2022-04-24,22,0.7747444444444743,60.023319444444404,225.37643055555606,0.030000000000000925,0.5228527777777601,2022-04-24 22:00:00
608,2022-04-24,23,0.775552777777804,59.983555555555675,225.70747777777805,0.030000000000000925,0.5236527777777598,2022-04-24 23:00:00
609,2022-04-25,0,0.7729694444444263,60.00653055555565,224.9194805555557,0.030000000000000925,0.5214472222222065,2022-04-25 00:00:00
610,2022-04-25,1,0.7702277777777643,59.978388888888944,223.82398611111117,0.030000000000000925,0.5169888888888758,2022-04-25 01:00:00
611,2022-04-25,2,0.7701249999999855,59.99005000000008,224.03942777777755,0.030000000000000925,0.5172749999999863,2022-04-25 02:00:00
612,2022-04-25,3,0.7712194444444335,60.03873333333329,224.71345277777806,0.030000000000000925,0.5200027777777627,2022-04-25 03:00:00
613,2022-04-25,4,0.7718222222222101,60.03895000000012,224.80179722222232,0.030000000000000925,0.5206388888888732,2022-04-25 04:00:00
614,2022-04-25,5,0.7742916666666684,60.013022222222105,224.4366222222225,0.030183333333334245,0.5209888888888737,2022-04-25 05:00:00
615,2022-04-25,6,1.6559416666666664,60.04637777777775,223.43099722222163,0.9835527777777744,0.3678972222222044,2022-04-25 06:00:00
616,2022-04-25,7,4.635422222222203,60.004394444444365,223.5057416666666,3.0839055555555537,0.3785138888888906,2022-04-25 07:00:00
617,2022-04-25,8,6.616588888888914,59.953416666666875,223.55088333333305,4.398749999999993,0.5753666666666593,2022-04-25 08:00:00
618,2022-04-25,9,7.857377777777777,60.00794444444434,222.39615833333374,5.199780555555566,0.625133333333329,2022-04-25 09:00:00
619,2022-04-25,10,9.516227777777752,59.986155555555584,223.30441388888858,6.31220833333332,0.8449249999999887,2022-04-25 10:00:00
620,2022-04-25,11,9.260505555555556,60.013727777777795,224.49647499999952,6.190252777777789,0.7018694444444381,2022-04-25 11:00:00
621,2022-04-25,12,8.5220611111111,60.014627777777804,225.96110833333287,5.73382777777779,0.7016444444444515,2022-04-25 12:00:00
622,2022-04-25,13,6.026211111111111,59.98633055555542,222.48645555555532,3.987341666666632,0.5100666666666521,2022-04-25 13:00:00
623,2022-04-25,14,5.699302777777785,59.96471111111096,224.3529027777781,3.794802777777775,0.5377805555555447,2022-04-25 14:00:00
624,2022-04-25,15,2.4871666666666683,59.97009166666666,224.98811944444512,1.653416666666673,0.27653055555554507,2022-04-25 15:00:00
625,2022-04-25,16,2.1328333333333305,60.01910833333344,225.93884166666632,1.4189388888888903,0.27061666666666745,2022-04-25 16:00:00
626,2022-04-25,17,0.8501277777777736,59.97206666666652,225.17887777777833,0.5088416666666462,0.24622499999999653,2022-04-25 17:00:00
627,2022-04-25,18,0.7328444444444583,59.97181944444454,224.0990666666663,0.07882499999999354,0.46535277777776907,2022-04-25 18:00:00
628,2022-04-25,19,0.7713333333333465,60.025933333333306,225.20244444444478,0.030000000000000925,0.5211027777777613,2022-04-25 19:00:00
629,2022-04-25,20,0.7712833333333247,59.96036388888885,225.17492777777767,0.030000000000000925,0.5206305555555402,2022-04-25 20:00:00
630,2022-04-25,21,0.778208333333367,59.98383888888886,226.22308055555524,0.030000000000000925,0.5276055555555339,2022-04-25 21:00:00
631,2022-04-25,22,0.7759638888888997,60.00027777777758,225.96776388888912,0.030000000000000925,0.5258305555555403,2022-04-25 22:00:00
632,2022-04-25,23,0.7777027777778087,59.99895555555564,226.03428055555554,0.030000000000000925,0.5264861111110902,2022-04-25 23:00:00
633,2022-04-26,0,0.7793916666667018,59.99900833333326,226.6785861111118,0.030000000000000925,0.528730555555533,2022-04-26 00:00:00
634,2022-04-26,1,0.776466666666662,60.00960555555556,225.8399805555558,0.030000000000000925,0.5261027777777579,2022-04-26 01:00:00
635,2022-04-26,2,0.7752388888889036,60.02543611111099,225.27524166666635,0.030000000000000925,0.522497222222205,2022-04-26 02:00:00
636,2022-04-26,3,0.7765305555555736,60.02210555555553,225.7437472222223,0.030000000000000925,0.5248111111110918,2022-04-26 03:00:00
637,2022-04-26,4,0.7775055555555771,60.03522777777781,225.85621111111172,0.030000000000000925,0.5261416666666462,2022-04-26 04:00:00
638,2022-04-26,5,0.7768222222222421,59.96189444444461,225.52026666666623,0.030000000000000925,0.5239249999999817,2022-04-26 05:00:00
639,2022-04-26,6,1.0344111111111,60.01975833333338,224.6048000000002,0.36355555555555596,0.4565583333333153,2022-04-26 06:00:00
640,2022-04-26,7,3.0682888888888877,59.98874166666659,223.20190555555573,2.0217222222222277,0.35717499999999114,2022-04-26 07:00:00
641,2022-04-26,8,4.8356722222222235,60.02314444444436,223.54773055555532,3.195805555555559,0.4725055555555483,2022-04-26 08:00:00
642,2022-04-26,9,5.942808333333338,60.018805555555694,224.41549444444396,3.9593555555555624,0.5716194444444419,2022-04-26 09:00:00
643,2022-04-26,10,9.384458333333328,60.01899722222228,225.54085833333335,6.287966666666667,0.8502611111111169,2022-04-26 10:00:00
644,2022-04-26,11,10.651127777777791,60.02179722222217,225.44343611111097,7.139055555555529,0.9382888888888975,2022-04-26 11:00:00
645,2022-04-26,12,10.578113888888915,59.93835555555547,224.58593888888882,7.066124999999996,0.8898416666666739,2022-04-26 12:00:00
646,2022-04-26,13,9.410763888888871,60.04927500000008,222.8936944444445,6.2399777777777805,0.8089638888888946,2022-04-26 13:00:00
647,2022-04-26,14,7.854472222222213,60.003847222222284,222.06234999999987,5.17780277777777,0.7423472222222224,2022-04-26 14:00:00
648,2022-04-26,15,6.594116666666664,59.98730277777784,221.82798611111107,4.329241666666677,0.7048777777777606,2022-04-26 15:00:00
649,2022-04-26,16,3.4553833333333275,60.058963888888975,224.11634999999973,2.296447222222227,0.32331111111109634,2022-04-26 16:00:00
650,2022-04-26,17,0.7828805555555571,60.022769444444386,224.5904527777778,0.4410611111111131,0.25668611111110307,2022-04-26 17:00:00
651,2022-04-26,18,0.7371777777777928,59.99246944444447,223.92526388888928,0.03801666666666776,0.49144444444443575,2022-04-26 18:00:00
652,2022-04-26,19,0.7607222222222516,59.99628888888877,222.29772499999962,0.029872222222223143,0.5070972222222162,2022-04-26 19:00:00
653,2022-04-26,20,0.7689000000000302,59.990230555555534,224.34925555555532,0.029994444444445365,0.5173166666666521,2022-04-26 20:00:00
654,2022-04-26,21,0.7755277777778009,60.03213888888888,225.79521666666676,0.030000000000000925,0.524977777777759,2022-04-26 21:00:00
655,2022-04-26,22,0.7786083333333587,60.02439166666659,225.9684972222226,0.029969444444445357,0.5269194444444238,2022-04-26 22:00:00
656,2022-04-26,23,0.773938888888907,59.99339166666662,223.93363611111107,0.029980555555556482,0.5196305555555405,2022-04-26 23:00:00
657,2022-04-27,0,0.7745722222222109,59.97637499999999,224.81471666666644,0.030000000000000925,0.5221138888888719,2022-04-27 00:00:00
658,2022-04-27,1,0.7741805555555697,59.986577777777825,225.21493888888816,0.030000000000000925,0.5237499999999815,2022-04-27 01:00:00
659,2022-04-27,2,0.7737750000000115,59.93033888888882,225.477433333334,0.030000000000000925,0.5219777777777612,2022-04-27 02:00:00
660,2022-04-27,3,0.7776166666666986,60.002002777777726,226.05469722222196,0.030000000000000925,0.5266222222222013,2022-04-27 03:00:00
661,2022-04-27,4,0.7782666666666983,59.968775,226.15830833333334,0.030000000000000925,0.527408333333312,2022-04-27 04:00:00
662,2022-04-27,5,0.7686138888889275,60.026902777777785,223.18385555555562,0.030275000000000902,0.513919444444435,2022-04-27 05:00:00
663,2022-04-27,6,1.8258666666666672,60.03716944444437,223.19021666666671,1.083733333333332,0.3728888888888616,2022-04-27 06:00:00
664,2022-04-27,7,4.896347222222204,59.98783888888887,222.65796388888825,3.2477138888888857,0.38350555555555904,2022-04-27 07:00:00
665,2022-04-27,8,7.346399999999989,60.02919166666658,224.4481277777776,4.886013888888913,0.7331222222222233,2022-04-27 08:00:00
666,2022-04-27,9,9.621519444444415,60.00395277777786,223.3456416666666,6.382150000000006,0.9223305555555535,2022-04-27 09:00:00
667,2022-04-27,10,11.022361111111126,59.97558611111133,222.7065888888891,7.294547222222213,1.006863888888894,2022-04-27 10:00:00
668,2022-04-27,11,9.99029166666664,59.97217777777767,223.92466666666624,6.646999999999985,0.9311111111111108,2022-04-27 11:00:00
669,2022-04-27,12,10.891691666666713,60.005997222222376,225.09026388888915,7.273911111111094,1.02983055555556,2022-04-27 12:00:00
670,2022-04-27,13,10.368094444444417,59.97806111111105,223.3409805555558,6.900777777777825,0.7614472222222244,2022-04-27 13:00:00
671,2022-04-27,14,9.004347222222215,60.00058333333338,222.4636555555549,5.9368638888888405,0.9204194444444727,2022-04-27 14:00:00
672,2022-04-27,15,6.640886111111126,59.99298611111113,223.10869722222247,4.376980555555566,0.7647972222221892,2022-04-27 15:00:00
673,2022-04-27,16,3.062505555555552,60.01783055555539,224.42461388888873,2.030688888888897,0.30781666666666785,2022-04-27 16:00:00
674,2022-04-27,17,0.9663682148852937,60.05520705092342,223.8121152770002,0.5765249020705175,0.2651566871852104,2022-04-27 17:00:00
675,2022-04-27,18,0.7293863319386287,60.00299023709899,223.11024267782466,0.03849930264992886,0.48265550906554205,2022-04-27 18:00:00
676,2022-04-27,19,0.7682527777777631,60.06921111111103,224.03440555555568,0.029833333333334256,0.5149888888888771,2022-04-27 19:00:00
677,2022-04-27,20,0.7712833333333409,60.05624722222203,224.57435555555594,0.030000000000000925,0.5203055555555396,2022-04-27 20:00:00
678,2022-04-27,21,0.7777138888889189,60.052563888889,225.99113055555577,0.02985555555555647,0.526516666666646,2022-04-27 21:00:00
679,2022-04-27,22,0.7787777777778148,59.9427555555556,226.3872388888879,0.030000000000000925,0.5282722222222003,2022-04-27 22:00:00
680,2022-04-27,23,0.7757638888889067,59.97046111111119,225.60578611111146,0.030000000000000925,0.523905555555538,2022-04-27 23:00:00
681,2022-04-28,0,0.7770083333333581,59.972361111111184,225.82627777777725,0.030000000000000925,0.5259416666666467,2022-04-28 00:00:00
682,2022-04-28,1,0.7715722222222141,60.0361083333332,224.4850472222218,0.030000000000000925,0.5199638888888737,2022-04-28 01:00:00
683,2022-04-28,2,0.7731722222222418,60.01752222222211,224.8913333333337,0.030000000000000925,0.5214722222222058,2022-04-28 02:00:00
684,2022-04-28,3,0.7756166666666814,60.012516666666606,225.35811111111138,0.030000000000000925,0.5222166666666496,2022-04-28 03:00:00
685,2022-04-28,4,0.7758138888888916,59.97374999999977,225.41127222222224,0.030000000000000925,0.5231277777777599,2022-04-28 04:00:00
686,2022-04-28,5,0.7756805555555766,59.95679166666662,224.8877277777771,0.030116666666667583,0.5231749999999833,2022-04-28 05:00:00
687,2022-04-28,6,1.6137861111111214,59.986483333333325,224.28126944444466,0.9384888888888904,0.39061388888886955,2022-04-28 06:00:00
688,2022-04-28,7,3.7672027777777775,60.00033055555554,223.07229444444363,2.4881777777777816,0.35255833333333686,2022-04-28 07:00:00
689,2022-04-28,8,7.34869722222223,59.9790944444444,224.36822222222176,4.903105555555561,0.5992055555555493,2022-04-28 08:00:00
690,2022-04-28,9,8.724733333333347,60.03817777777786,223.0481777777775,5.783947222222245,0.7901305555555254,2022-04-28 09:00:00
691,2022-04-28,10,9.809605555555544,59.95415277777778,219.87869444444425,6.395686111111109,0.8708249999999973,2022-04-28 10:00:00
692,2022-04-28,11,9.373099999999997,60.02698333333337,216.0613861111116,6.015749999999998,0.8592027777777853,2022-04-28 11:00:00
693,2022-04-28,12,9.488355555555554,60.02576666666666,221.1354388888892,6.225077777777761,0.9310388888888818,2022-04-28 12:00:00
694,2022-04-28,13,7.313958333333329,59.989058333333475,215.7976833333336,4.683061111111123,0.7039805555555807,2022-04-28 13:00:00
695,2022-04-28,14,4.257936111111119,60.05289722222225,216.00071388888924,2.733758333333351,0.34847777777777195,2022-04-28 14:00:00
696,2022-04-28,15,3.6687750000000103,60.02365277777778,216.22646388888842,2.360227777777778,0.2903666666666578,2022-04-28 15:00:00
697,2022-04-28,16,2.7947833333333447,60.07679166666669,216.15563333333293,1.7873527777777625,0.26301388888889854,2022-04-28 16:00:00
698,2022-04-28,17,1.0804666666666678,60.00358888888891,217.0941777777777,0.6499638888888981,0.24856944444444556,2022-04-28 17:00:00
699,2022-04-28,18,0.699569444444414,59.977477777777914,216.01653333333334,0.03564999999999657,0.44812500000001376,2022-04-28 18:00:00
700,2022-04-28,19,0.7421083333333175,60.01009166666666,216.70547777777753,0.02011111111111189,0.4818916666666797,2022-04-28 19:00:00
701,2022-04-28,20,0.7511277777778048,60.011738888888736,218.22358611111147,0.022452777777778325,0.4910611111111182,2022-04-28 20:00:00
702,2022-04-28,21,0.7610805555555825,60.02387222222236,221.22450000000012,0.029600000000000924,0.5048805555555513,2022-04-28 21:00:00
703,2022-04-28,22,0.771180555555561,60.00819166666659,223.2529472222222,0.02988055555555646,0.5154166666666538,2022-04-28 22:00:00
704,2022-04-28,23,0.7729277777777784,60.012941666666705,223.0783083333334,0.02947500000000087,0.5164749999999881,2022-04-28 23:00:00
705,2022-04-29,0,0.7717111111110988,60.036725000000004,223.8182166666663,0.028727777777778647,0.5193888888888742,2022-04-29 00:00:00
706,2022-04-29,1,0.770861111111095,60.015363888888906,223.0216444444444,0.029997222222223143,0.5138666666666571,2022-04-29 01:00:00
707,2022-04-29,2,0.7654749999999947,60.00553611111094,221.55045833333338,0.02410277777777799,0.5089999999999927,2022-04-29 02:00:00
708,2022-04-29,3,0.7694083333333173,59.99205833333344,221.9690805555557,0.023138888888889365,0.5104944444444357,2022-04-29 03:00:00
709,2022-04-29,4,0.7699805555555396,60.00852500000014,222.53775277777805,0.02464166666666704,0.5115888888888793,2022-04-29 04:00:00
710,2022-04-29,5,0.7718555555555416,60.01066666666671,222.53618888888877,0.021108333333333836,0.5143666666666556,2022-04-29 05:00:00
711,2022-04-29,6,1.6368194444444395,60.02290000000001,221.419036111111,0.9842583333333333,0.3223388888888752,2022-04-29 06:00:00
712,2022-04-29,7,3.7622305555555555,59.998677777777765,219.97393333333403,2.4485805555555586,0.3768027777777755,2022-04-29 07:00:00
713,2022-04-29,8,4.856908333333335,60.005233333333315,217.85052222222185,3.127927777777785,0.4990805555555482,2022-04-29 08:00:00
714,2022-04-29,9,6.335552777777761,60.009013888888866,217.409711111111,4.085708333333336,0.605355555555552,2022-04-29 09:00:00
715,2022-04-29,10,9.343388888888919,59.97688611111109,215.67333611111127,5.9962055555555605,0.764872222222211,2022-04-29 10:00:00
716,2022-04-29,11,11.36895833333331,60.033988888888956,215.5534722222222,7.2760388888889125,1.0350222222222105,2022-04-29 11:00:00
717,2022-04-29,12,9.682408333333305,59.921322222222216,218.11440833333316,6.275697222222229,0.8669194444444431,2022-04-29 12:00:00
718,2022-04-29,13,7.972188888888896,60.00128055555562,215.59612777777838,5.1006666666666485,0.7323861111111092,2022-04-29 13:00:00
719,2022-04-29,14,8.78589444444446,59.999366666666766,216.0760555555549,5.624794444444467,0.8616638888888815,2022-04-29 14:00:00
720,2022-04-29,15,6.887572222222206,59.98543611111097,214.46859444444422,4.3602138888888735,0.7763305555555593,2022-04-29 15:00:00
721,2022-04-29,16,3.0950833333333305,60.0277972222222,216.5222111111111,1.981702777777767,0.3079666666666549,2022-04-29 16:00:00
722,2022-04-29,17,1.001811111111103,59.97958888888898,221.71874166666652,0.5709388888888867,0.2799277777777657,2022-04-29 17:00:00
723,2022-04-29,18,0.758230555555589,59.956605555555605,220.2864416666659,0.020036111111111903,0.5,2022-04-29 18:00:00
724,2022-04-29,19,0.752138888888904,60.053047222222126,218.5891638888894,0.020044444444445222,0.49265277777778443,2022-04-29 19:00:00
725,2022-04-29,20,0.7543916666667076,60.01721944444436,219.06572777777743,0.020716666666667403,0.49480277777778187,2022-04-29 20:00:00
726,2022-04-29,21,0.7624583333333402,60.05647777777768,221.02257222222227,0.02482222222222289,0.5052277777777731,2022-04-29 21:00:00
727,2022-04-29,22,0.7704944444444346,60.00183055555563,223.09133055555537,0.029519444444445337,0.5158166666666537,2022-04-29 22:00:00
728,2022-04-29,23,0.7702666666666509,60.01503333333331,222.72224444444447,0.029016666666667544,0.5133583333333241,2022-04-29 23:00:00
729,2022-04-30,0,0.7708527777777794,59.98031388888902,223.29777777777772,0.02986666666666758,0.5162833333333202,2022-04-30 00:00:00
730,2022-04-30,1,0.777877777777806,60.00795277777768,224.3439166666669,0.030000000000000925,0.5219749999999831,2022-04-30 01:00:00
731,2022-04-30,2,0.7778222222222357,59.992052777777744,224.38148888888878,0.030000000000000925,0.5227999999999828,2022-04-30 02:00:00
732,2022-04-30,3,0.7777055555555823,60.00207222222237,224.21949444444425,0.029925000000000885,0.5210805555555394,2022-04-30 03:00:00
733,2022-04-30,4,0.7785682389059716,59.97583868266814,224.74749092938833,0.02996650851242068,0.5243594753000091,2022-04-30 04:00:00
734,2022-04-30,5,0.7806388888889234,60.0014277777777,224.86101388888952,0.028750000000000643,0.5276305555555343,2022-04-30 05:00:00
735,2022-04-30,6,0.7878750000000335,60.004094444444505,224.6559666666673,0.027102777777778163,0.5299972222222029,2022-04-30 06:00:00
736,2022-04-30,7,1.5166888888888874,59.986927777777886,224.35735277777695,0.9606305555555492,0.32478055555555635,2022-04-30 07:00:00
737,2022-04-30,8,2.712216666666662,59.99191666666658,223.63480277777776,1.7838777777777834,0.3490555555555677,2022-04-30 08:00:00
738,2022-04-30,9,6.20938333333333,60.001027777778006,222.7255472222216,4.092619444444456,0.6697694444444399,2022-04-30 09:00:00
739,2022-04-30,10,7.296161111111115,60.01830555555563,221.81464444444447,4.792683333333341,0.7594361111111139,2022-04-30 10:00:00
740,2022-04-30,11,10.372505555555549,60.00603333333335,221.65194999999966,6.813619444444436,1.0496111111111048,2022-04-30 11:00:00
741,2022-04-30,12,10.530611111111135,59.94836111111122,223.56914166666604,6.9944388888889035,0.9835916666667127,2022-04-30 12:00:00
742,2022-04-30,13,9.576727777777776,59.98860277777773,221.55867222222193,6.29240833333333,0.9467249999999996,2022-04-30 13:00:00
743,2022-04-30,14,5.213066666666692,60.021847222222036,221.25351388888913,3.425819444444451,0.4711555555555321,2022-04-30 14:00:00
744,2022-04-30,15,5.505358333333336,60.01859999999997,221.59395833333218,3.621175000000002,0.49958611111111756,2022-04-30 15:00:00
745,2022-04-30,16,3.588363888888885,60.015408333333305,221.98332777777836,2.3633166666666865,0.3452111111111148,2022-04-30 16:00:00
746,2022-04-30,17,1.0416638888888732,60.02565555555542,223.36054444444488,0.6347333333333239,0.26595555555554556,2022-04-30 17:00:00
747,2022-04-30,18,0.7238166666666592,60.01063333333326,223.017213888889,0.043066666666667634,0.4760444444444358,2022-04-30 18:00:00
748,2022-04-30,19,0.7702861111110981,60.02930833333331,223.15896944444427,0.025027777777778353,0.5155777777777648,2022-04-30 19:00:00
749,2022-04-30,20,0.770847222222211,59.956097222222326,223.5889916666669,0.028113888888889566,0.5193638888888744,2022-04-30 20:00:00
750,2022-04-30,21,0.7730388888889029,59.90076111111109,224.65628333333316,0.029875000000000915,0.5204805555555401,2022-04-30 21:00:00
751,2022-04-30,22,0.7668750000000029,60.02179722222218,222.61444166666652,0.029994444444445368,0.5106749999999914,2022-04-30 22:00:00
752,2022-04-30,23,0.7619500000000285,60.0337500000001,221.7508611111107,0.02995555555555648,0.5084361111111041,2022-04-30 23:00:00
753,2022-05-01,0,0.769188888888873,60.034044444444355,223.00958611111082,0.030000000000000925,0.5121611111111009,2022-05-01 00:00:00
754,2022-05-01,1,0.7700249999999847,60.016880555555495,223.41912777777773,0.030000000000000925,0.515491666666655,2022-05-01 01:00:00
755,2022-05-01,2,0.7705166666666502,60.00509444444438,223.9088361111111,0.030000000000000925,0.5183444444444308,2022-05-01 02:00:00
756,2022-05-01,3,0.7758527777778089,59.99637777777772,224.33399999999955,0.030000000000000925,0.5213944444444281,2022-05-01 03:00:00
757,2022-05-01,4,0.779366666666703,60.00361944444454,224.52395833333404,0.030000000000000925,0.5241305555555369,2022-05-01 04:00:00
758,2022-05-01,5,0.7809000000000307,60.06278055555564,224.8122694444443,0.02646666666666735,0.5279333333333116,2022-05-01 05:00:00
759,2022-05-01,6,1.24575277777777,60.04166388888891,224.77443333333304,0.590511111111109,0.4114666666666376,2022-05-01 06:00:00
760,2022-05-01,7,2.2881055555555436,59.993097222222275,224.51514722222223,1.5012583333333278,0.34916666666666185,2022-05-01 07:00:00
761,2022-05-01,8,4.781477777777794,59.95216388888901,223.5479527777776,3.171611111111122,0.45789722222222695,2022-05-01 08:00:00
762,2022-05-01,9,7.086277777777756,59.95631944444442,222.32906388888878,4.6644222222222105,0.7648277777777912,2022-05-01 09:00:00
763,2022-05-01,10,6.5906083333333205,59.91084722222226,221.65428055555495,4.322863888888889,0.7104777777777976,2022-05-01 10:00:00
764,2022-05-01,11,9.291752777777793,59.96536388888895,221.82919166666585,6.122944444444448,0.8681083333333383,2022-05-01 11:00:00
765,2022-05-01,12,8.448183333333333,59.96046388888866,222.97362777777775,5.594527777777783,0.7968583333333321,2022-05-01 12:00:00
766,2022-05-01,13,5.570508333333309,59.93037499999996,222.70829444444448,3.694097222222203,0.43936388888888084,2022-05-01 13:00:00
767,2022-05-01,14,4.0230138888889195,60.02375833333335,222.84232500000036,2.6632833333333292,0.36174999999998586,2022-05-01 14:00:00
768,2022-05-01,15,2.8928527777777933,60.02336388888896,222.97311111111136,1.9058722222222302,0.33490555555555124,2022-05-01 15:00:00
769,2022-05-01,16,1.5812194444444465,60.01613055555561,223.0594249999999,1.0152861111110771,0.2924805555555472,2022-05-01 16:00:00
